date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,server1_ioc,server2_ioc
2016-07-26,11:38:10,El Espinar (Segovia),Singles,ITF Women,32,Arabela Fernandez-Rabener,Yuriko Lily Miyazaki,0,rsSsrrrsrSSs;rSSsS;DDSrD;RSRSSRRD;sssS;SSSS;rRRsssrr;DSSRsS;RSsDSs;SsRSrs.rDrssSRssS;srSDSRsrSs;Ssss;Drrr;SrRsSRss;SDSRsS;ssrrsRSS;SrRSSRrsSs;SDRsARss.RSrSrsrr;DRsSsS;sSSS;sSsS;RRRR;DsSSrS;ssrsS;ADSSs,4-6 6-3 6-2,1,R32,Hardcourt,01:55:53,ESP,JPN
2016-07-26,11:39:46,Horb,Singles,ITF Women,32,Deniz Khazaniuk,Alberta Brianti,1,RRSsSRRSRsrSRr;SRRSRsSS;RRsSsRSrSRRr;SSsrRS;SSrRRr;SSsDDs.rrSSRr;SSDrDSRr;SSRrSS;SsSrRS;RSrSRSSDSRSRRSRR;SsSRS;DRsSRSRsRr;rDSsSS,0-6 2-6,1,Q,Clay,01:33:00,ISR,ITA
2016-07-26,11:39:50,El Espinar (Segovia),Singles,ITF Women,32,Lucy Brown,Laura Sainsbury,0,rSSrRR;SSSs;rsSrrsSDSDRssrSs;RSRSSs;DRSRR;sDRSSrsDAS;SRsSS;SRSSDS.DRrSr;sSRrSs;sSsS;sRARSS;rRSsSA;rDSrSSSDrARD;SDRSsRSs;sASS;RrRR;RSrSsS,6-2 6-4,1,R32,Hardcourt,01:19:30,GBR,GBR
2016-07-26,11:40:03,Horb,Singles,ITF Women,32,Anna-Giulia Remondina,Kathinka von Deichmann,0,SRSDRr;SRrSRD;RRRr;DSRsRR;rSRsRr;DRSRR;ssRRRSRsSS;SSRSs;SRRRsR;RSrsSS.srRsDsSRSS;RssSS;SDRSRR;DRRR;RSrSRSSrRsRR;SSRrSRRSSrDR;srrRR;RRrR;SDSsrS;SSSRRRRSSRrR.DSsrsRRD;sRDsRSDR;SrRsSRRssrRR;SRSRrR;rRSrSSSRRsSDRSss;RSSSS;RDRR;RsSRSS;rSRRR,6-4 4-6 6-3,1,Q,Clay,02:35:02,ITA,LIE
2016-07-26,11:40:06,Prague,Singles,ITF Women,32,Olga Ianchuk,Ekaterina Alexandrova,0,DSRrR;SSsRs;srsrsS;DSsSs;RRrsr;DSssDDss;DDrsr.SSRrrR;DSSSs;SARsS;RSSSRrsRsRRSDR;RSDDSR;rrRsD;RDDSSr;SrrrR;sSDSA;DRsSRR,6-1 6-4,1,Q,Clay,01:01:04,UKR,RUS
2016-07-26,11:40:37,Horb,Singles,ITF Women,32,Jessica Pieri,Chloe Paquet,1,RSrrSR;SRrsSRsRsRsRsS;RSRRsSsRRR;SsRSrs;SssRRs;AASRs;srrrr.sRSrSDsRSS;RRsSRR;RsrsrSSs;RSsrsS;ASRRSs;RDSssRRR;sRSrRSSS,1-6 1-6,1,Q,Clay,01:10:59,ITA,FRA
2016-07-26,12:01:44,Prague,Singles,ITF Women,32,Barbara Haas,Barbora Krejcikova,1,RsSRSs;SSSA;SRSSrrSS;SSrSS;SSsrrs;rrSSrR;ssrSS;SsRrrr.SSSRS;SrSSA;SSRsS;RSsSrs;SSsRRrrr;SSrSRrrR;SRSRSDSRRsRSRR;SsAs;SRSRRR.SRRsrssRSS;rRSRSr;SDsDsRrr;RSSSDRRR;rRsSDr;rRSSSS;sRSrSs;SsRRSRsrSs;rrsRR;RSSRrr;RRRSsSRsRR;SSRRsS,2-6 6-3 5-7,1,R32,Clay,02:21:19,AUT,CZE
2016-07-26,12:03:54,Palic,Singles,ITF Women,32,Katarina Kozarov,Nina Potocnik,0,Srrrr;SDSSS;rrrSr;ssRDSDDSSRRSSrsS;sSRSrrRr;SSRDsS.RRrSr;RRSSSS;rSSRRR;SRSRRSSs;sRrRr;DsSSDRRR;RSSSRDSS;SDRSSs,6-0 6-2,1,R32,Clay,01:15:23,SRB,SLO
2016-07-26,12:05:43,Maaseik,Singles,ITF Women,32,Tess Sugnaux,Lisa-Marie Maetschke,0,rSSSS;RrsSSrrsrSSs;SASA;RDRD;SrRSDr;RRDSR;SDSSRS;DRSsrArD.AASs;SrDRR;SrASRrSrRsSS;SRRrsR;SssS;DsSSrs;RRrSSr;DSRrSSRR,6-2 6-2,1,R32,Clay,01:11:35,SUI,GER
2016-07-26,12:07:39,Savitaipale,Singles,ITF Women,32,Svetlana Zdorova,Frederikke Svarre,1,rRSrR;ARSSA;RSrrD;sDSSS;SRRRD;rSSsrRsS.rsSrSRsrDASS;SSSs;rsRssRrr;sSrsrs;SRrRr;rSsRSDRR;SSDRSS;SSSRS;SrDDSR,0-6 3-6,1,R32,Clay,00:58:18,RUS,DEN
2016-07-26,12:09:31,Maaseik,Singles,ITF Women,32,Britt Geukens,Sabrina Rittberger,0,SSRRRSSS;SrrSSRss;DRSrSSSs;rSRSRssS;SrRSRR;RASRSS;DrSSRSrSSRSS;rSDrssSS;RRSSRR.AsSRS;SRSRDsSrRR;RsSSS;SrrRSssS;SrSrSS;RRSSRR;SRSsS,6-3 6-1,1,R32,Clay,01:24:11,BEL,GER
2016-07-26,12:10:05,Parnu,Singles,ITF Women,32,Marianna Natali,Anastasiya Shleptsova,1,rrsSDR;RrSRr;RRRR;RsrSRR;DSrSSS;DSRrsR;SSrrRR;SrSSS;sSRrDSRR;rRrSsSRR;SRSSS;SsRDRR.ssRsA;sDRSSs;rSSss;RrsSrD;SDsArS;SRDrD;rSSRRD;ssRsDS;rRRSsR;SrSSrS;SRSrRSrR;rSSRSRDR;R/sS/Sr/RS/DS/RS.DDRr;rsSRSS;rRsSrSSRDR;SRSSs;SSSrDS;SRRsSS;RrsRr,5-7 7-6(4) 1-6,1,R32,Clay,02:40:44,ITA,BLR
2016-07-26,12:10:46,Maaseik,Singles,ITF Women,32,Lisa Matviyenko,Kelly Versteeg,0,SSss;RSSsS;rRSSSRsS;SASS;SSRSrs;SRsRAA;sSRRSrSDRr;rSsSS;ASSS;sSSS.SARRAS;SRRRsr;sSRDsRSS;RsSRDD;SSRRAs;sSSDRrsRRr.RSssS;rsSRRR;RrsSDD;SRrsRR;SSrss;sDsSRS;RrSSrr;sRSSRS;SrRSRSSS;sAAS;SSSrrRSrSS;SsSS;r/rs/RS/Ds/SS/SS/r,6-4 0-6 7-6(5),1,R32,Clay,02:18:30,GER,NED
2016-07-26,12:14:30,Targu Jiu,Singles,ITF Women,32,Federica Arcidiacono,Vanda Lukacs,0,RSSrRSSrRSSDRR;SSSDDS;RSRRR;ssrsS;AsSS;SRrsrD;RSRSRSRSRR;SSAS.SSsRS;SSrrss;SRrSRR;RASSS;SSSRs;RRRSSSSS;SRRsRR;SDRSSS,6-2 6-2,1,R32,Clay,01:06:50,ITA,HUN
2016-07-26,12:15:13,Wuhan,Singles,ITF Women,32,Ziyue Sun,Nigina Abduraimova,1,RRSRSSRR;rSSSS;RsRRR;ASAA;SSrrRSSS;SSRSrA;ASrRSS;ASRSS.RSSsRrSRRSRR;SSSDS;SsARrs;rSrsAS;DsDSSS;RSSRss;ARSsS;sRssA;RsSSS;ASss,2-6 4-6,1,R32,Hardcourt,01:03:10,CHN,UZB
2016-07-26,12:18:48,Wuhan,Singles,ITF Women,32,Ya-Hsuan Lee,Akiko Omae,0,SSrSrS;SSRRDSsRSs;rrsRAr;ARRSsS;AsSs;DrSSSS;SrSSs;SSAS;SsSrs;RrsrSSsrsrsRSS.srsRRSRr;SrSSs;RRsRR;SSrsRS;SsSS;SRrSRSrSAS;RSADsS;AsSRrRSs,6-4 6-2,1,R32,Hardcourt,01:19:39,TPE,JPN
2016-07-26,12:30:33,Parnu,Singles,ITF Women,32,Helene Scholsen,Paulina Bakaite,1,SsrRrr;RSSrSRRSrr;SSSS;DRSSRSSS;SSRRSS;RRRR;sSsS;SssS;SSRSs.SRSSS;SDSSs;RRSrD;rrSSSRrSsrrSrSss;DsDSRSsS;RDSsSS;RRRSR;DSrrSr;rrrR,3-6 3-6,1,R32,Clay,01:24:15,BEL,LTU
2016-07-26,12:32:33,Wuhan,Singles,ITF Women,32,Ching Wen Hsu,Na-Lae Han,0,sRsSS;ssArs;sSsA;sARRrR;RSrSrSrsrsSs;SsSrs;rrrR;Drrsr;RSRRsr;RSsrrSrsSs;RDsDSR;rSsRSrSrSS.RSRSRR;SSrRSDRR;SrSSS;RSrRsSrSRR;RSRsSS;SrsrRR;sSSs.SSSA;sSSRrS;rSSDSS;SSSs;SsrSrs;SRSSS;SsDSRS;RRRr;SrRSSRSs,7-5 1-6 6-3,1,R32,Hardcourt,02:22:18,TPE,KOR
2016-07-26,12:35:43,Maaseik,Singles,ITF Women,32,Julia Kimmelmann,Dana Kremer,1,SSSS;SsRrRR;SSSS;rrRr;SSSrrS;SsSs;sSSS.SDRRsR;SrDrr;SSRRSDSRSRSS;ssRRSRDSsrSRrr;RsSRrSDr;SSRSs;RsssS;RRDD;RSRrSR;sRRRR.SSss;RSssS;rSRrR;RSSSrS;SRRRAR;SSRSrs;SRRSsRSS;DSsRRSRSsRRSSS,1-6 6-4 2-6,1,R32,Clay,02:31:44,GER,GER
2016-07-26,12:38:17,Wuhan,Singles,ITF Women,32,Yuxuan Zhang,Shuko Aoyama,0,RARRr;DSSsDS;SAsrRrSrrR;rRRR;RrrsSR;RSSSs;RsSrRR.sSrsRS;sDssS;SsSS;SSDDRD;SASS;SRASs;SRsrDR;SrrrD;RRSSRR;rRsSRR,6-1 6-4,1,R32,Hardcourt,01:18:42,CHN,JPN
2016-07-26,12:39:17,Palic,Singles,ITF Women,32,Barbara Kotelesova,Tijana Spasojevic,1,SrsRSRAS;sSSs;sRSRsDSS;SSSS;SrSSS;SDsRDSSRsRRsDR;SSRSS;rrrr.SrsrSRRSsS;SRSrrSSRRR;SrSSA;SSSDrRAS;ssSA;RrrsSr;rSRRSD;SSRDDR,2-6 2-6,1,R32,Clay,01:29:11,SVK,SRB
2016-07-26,13:06:26,Parnu,Singles,ITF Women,32,Kerstin Peckl,Ella Leivo,0,SDDSSRRR;SSsrS;DRRr;rRSSSDRSSS;SrRRSsSRSS;SsrRSRsRSRSS;DsrRD.rSrRR;RsSSrRrSRR;rrSRsR;SSSs;srSsS;SRsRSS;SRSsS;RSSRRR;SSrSS;rrrR,6-1 6-4,1,R32,Clay,01:28:56,AUT,FIN
2016-07-26,13:06:40,El Espinar (Segovia),Singles,ITF Women,32,Ines Murta,Giorgia Pinto,0,SSrrSs;sRsSs;ssrsrDSs;RRSSRsDr;RssDSRSS;RDsSsRrSsRrSRR;DDSRSSSRsRSS.RSsSrRsS;SSRrsRSRss;SRDsRR;SRSRDsSS;SRRRr;RSrSSS;rSSSDS;RsrSSrSs,6-1 6-2,1,R32,Hardcourt,01:20:12,POR,ITA
2016-07-26,13:07:48,Horb,Singles,ITF Women,32,Lou Brouleau,Jasmine Paolini,1,RSSSrRSRsrSDSS;RSRSSS;DRSsrR;SRSSs;SRrSSRSs;RSSrSS;rRRsSr;srSsrS.RSDRR;RSSSs;SDSRRR;RsSRRR;SRrRR;RRsRr;rSSSS;rRRSr;SRRrR;SrRRSr;DRRR;RsrRr;S/rR/SS/RS/Rs.ssrRDsRSrR;DSSSRrSrSS;RRsRSR;RSRsSS;RSSSS;RRSSDSSRrSss;rSSRsRRSSS;rRSSRr;SRRsrSSrSRSRSS;RRrR;RSrRsr;SRRrR;S/sS/sS/SR/RR/SS,6-2 6(2)-7 6(4)-7,1,Q,Clay,02:54:09,FRA,ITA
2016-07-26,13:08:43,Horb,Singles,ITF Women,32,Vivian Heisen,Julia Grabher,0,RSRrSsRr;SSRsrS;DSRSRsDR;rrSSsS;SRSss;sDSSrS;Asss;rsSsS.RrDr;SSDDRR;SSSrRs;RSSRSS;DRSsrsrD;rSRrR;RSSRsrrD;SSDrSS;rrssSrRR,6-2 6-3,1,Q,Clay,01:14:08,GER,AUT
2016-07-26,13:12:26,Prague,Singles,ITF Women,32,Cindy Burger,Karin Knapp,0,SsADS;SrrSrR;DsSss;AsrSDS;SsrRRssrrD;SsrDsS;DSDsrSSrDssRSrSrSrRR;rrrSAsrSSA;SSrsS;ArsSrS.Srsrrr;ArDrssSrRSrSss;Ssrrss;sSDRDr;srRsRR;RDRr;SrSRrSsDSS;srSRSrDSrsSRrSRr;RSDSrD;rRrSsR.sRASS;SSSs;sRRsDr;SAsS;RrrD;SsRSrS;DssRrsrSrSSrrSsDsrRsDr,6-4 4-6 6-1,1,R32,Clay,02:22:12,NED,ITA
2016-07-26,13:26:16,Savitaipale,Singles,ITF Women,32,Adna Sofradzija,Chayenne Ewijk,0,SDrRSSDsRSDr;rrSRR;RDrsSR;rRSrSD;RRSSSDSrrr;SSSrs;Rssss;rrsrr;SRSrSRSRRr;RSsRsS.RSDRR;SASS;rRRSsr;rRRR;SSSS;RRSsrSSA;SRSSs;SSRSs;SrRSRr,6-4 6-3,1,R32,Clay,01:25:21,SWE,NED
2016-07-26,13:33:41,Horb,Singles,ITF Women,32,Diana Marcinkevica,Victoria Bosio,0,SSrrDR;RRSSrSAs;SSsDS;rrsDAD;rRSSrSSrsS;SSRsS;rDSRR;SrSRsS;ssSrS;RRSRsSrD;RSsSDRRASS;rDRR.RSrDssSRDR;rRRSR;ssRsRs;RsDSrr;SSAS;rsrsSs;SRsArS;RSSDrR,7-5 6-2,1,Q,Clay,01:32:14,LAT,ARG
2016-07-26,13:44:57,Palic,Singles,ITF Women,32,Dia Evtimova,Barbara Bonic,1,SSSS;SrrSSRSs;rSRSsA;SssA;RRSSsS;SsRRsRRSSS;RSsSRS;rsRRR;SSRRSS.sSRAA;RRRSR;rSRrR;RRRR;RsSSRRSS;SSRSrs;RSRSRSrsSrRD;SsSRrS;SDSSA;RRRSR.srRsRR;RsSrSs;rDsRSSSrSRSrRr;sRDRSR;SrSsS;SRSSS;SArSs;SRrsSrrSRR;sSrDSS;rSSsRrSS;SrSrSRArSRrSRsSRrR;RRASRsSS,3-6 6-4 5-7,1,R32,Clay,02:44:25,BUL,SRB
2016-07-26,13:45:08,El Espinar (Segovia),Singles,ITF Women,32,Yesica de Lucas Perez,Lucia Marzal Martinez,0,RSArrsSS;RSsRRR;ssDSRrSDDSSS;SRSsrS;RDSrr;RSRRD;SssrS;rsSRrR.RRrSssDSSrss;SRRsDSSs;Srrrr;srsSS;SSRSs;SDSSDS;rrDsSssRRsSrrSDR;SDsss.SrSDrsDSrR;sDSDSs;rRrSsr;srSRSS;ssSs;sRRSSS;rrRR,2-6 6-2 6-1,1,R32,Hardcourt,02:03:12,ESP,ESP
2016-07-26,13:56:10,Parnu,Singles,ITF Women,32,Aleksandra Vostrikova,Angelique Svinos,1,srrsSRSS;sRrrR;sRRSRSSS;SrrsRr;RDSrSSRSrr;RrDr;SRRRsSSs.RSRRR;RRrR;DSSSrrSRsS;SSrss;RDRSSr;SRSRsrSS;srrssS;DsRSSrSs;SSSrS;sSSRS,1-6 4-6,1,R32,Clay,01:41:24,RUS,AUS
2016-07-26,13:58:37,Prague,Singles,ITF Women,32,Polina Leykina,Lourdes Dominguez Lino,1,DRSRSr;SDDrsD;rSrSSrSrSrSrSrRSrsSRsrSs;sSSS;Ssss;rRrSSr;RRRssr;SsSRrS;sSrSS;SRSRSRsS;RsSss;SsrRDSSRsRSRSRSS;S/Rr/sR/sR/ss.RrSRR;SrSsrS;SRssrDRr;rssDRR;SSsrS;SRsRRSSs;SSrrRr;RSRSrr;sRsrSrRSSrsS;rsrSSS,6(2)-7 4-6,1,R32,Clay,01:56:47,RUS,ESP
2016-07-26,14:07:04,Maaseik,Singles,ITF Women,32,Emelie Luisa Schwarte,Maria Fernanda Herazo Gonzalez,1,srsRSS;RSrRSR;SRRsRsSrrSrSSS;RRRASR;srRSRR;SRrSSs;SRDssS;SRsSS;SrrRr;sSRsS;RrSRSr;SsSs.ssRrRr;rDRR;RsSDRSRr;SSrsS;SsRSS;SrRSDr;RRRR;SsSrS;SrRrSr,5-7 3-6,1,R32,Clay,01:28:39,GER,COL
2016-07-26,14:08:12,Maaseik,Singles,ITF Women,32,Fatma AL Nabhani,Katarzyna Kubicz,0,SDSRSRSs;SSRRRr;SssS;ArSSS;SSSS;RRSSRsrR;sSsrRDrSSs.rRrR;sRRDr;RrSSSRDr;RSSAS;srSrrR;DDrASSRr;rSRRsSsS;SRRSsS;sRrDsSrr,6-1 6-3,1,R32,Clay,01:05:30,OMA,POL
2016-07-26,14:10:30,Parnu,Singles,ITF Women,32,Mariana Drazic,Carol Plakk,1,SRSRRR;RRSSRR;SRRRSSSS;RRRSR;SRRSRR;RRSSRR;SRRSSRRR;RSSSS;RSSRRR;RRRSSR;SSSRRS;RSRRSSRSRR.SSRSRS;RRRR;SSRSRRSS;RRSSRR;SRSRRR;RSRSSS;RRSSSRSRRSSS;SRRRR,5-7 2-6,1,R32,Clay,01:25:48,CRO,EST
2016-07-26,14:20:53,Wuhan,Singles,ITF Women,32,Kurumi Nara,Marina Melnikova,1,RSRARARR;SSDRRSDr;SrsArRRSss;RrRSr;RSSrRSSs;rRSRR;SsRSRS.RSRDsR;RSDsrSsrSrSS;RRSRR;srrsSrSrsS;RRRsSR;SrrSSS,1-6 0-6,1,R32,Hardcourt,01:19:38,JPN,RUS
2016-07-26,14:22:11,Palic,Singles,ITF Women,32,Patrycja Polanska,Bianka Bekefi,0,rDDR;SSss;RrDR;sDSsRRrsDR;SsAS;sSsDs;DssrsS;sSsS;sRRRR.RRSrD;RSRRSSRR;DSSDSRDr;RDrr;DSRRr;SRSRSRRr;SsRDSRSS;RSsDRSRSRR;sSRRDSDr;RRSRSSSRSS;sRSss;SsRsRS;D/rS/Rr/sS/Sr.RsRDSR;DASSRrARADRR;srRSrSRSSS;SRSDDSrR;SRSRsRrSRsSs;sSrSDRsRSs;sRDSRsSS;RSsDRSSs;rSRsRsSS,3-6 7-6(2) 6-3,1,R32,Clay,02:27:36,POL,HUN
2016-07-26,14:31:03,Horb,Singles,ITF Women,32,Dea Herdzelas,Corinna Dentoni,0,sssS;SsrrSrsRRr;RrrSD;rDRsSr;SADrRr;SRsSrRRr;DRRSSsADRSSrRSSRSRSrsS;rSSSrs;SrSDSS.ssSS;DsDRSr;RSSRRSSRrSSRRR;sSSA;SSDRrr;ARsRrSDssrSs;SRrRD;srsADrsDDsSS,6-3 6-2,1,Q,Clay,01:46:05,BIH,ITA
2016-07-26,14:39:06,El Espinar (Segovia),Singles,ITF Women,32,Alba Carrillo Marin,Maria Jose Luque Moreno,1,RSSRrr;rRrR;SRssS;SrRSRR;RSSSs;SSsS;DRSSDSsRRR;SsRRRSRSRsDR;rSRsRR;RSsRrSrSRR.RDRR;SSrDSrSrSS;RSDsrsrR;SRDRR;sRSrsRsrrSRr;srSRsrsS;DsRSSrSs;SrrSrR;RsSRSS;SRrrR;SsSRS;SSRRSRSRSs;r/RR/RR/SR/DS/Rr/S,4-6 6(5)-7,1,R32,Hardcourt,02:18:43,ESP,ESP
2016-07-26,14:39:53,Prague,Singles,ITF Women,32,Elizaveta Kulichkova,Jesika Maleckova,1,sSss;rDsSsS;rsDSsDDSSRSs;RRrSR;rrSSSDsrSs;rSADsrDsrsRAss;RSrrr;sSSrs;srDSrr;rsSSDRAs.RRsRsSrR;RSrSss;SSrsRs;rRrD;sRrSDsss;RDrssr;RSDSSrRsrSRR;DrsRR;rsSRSrsS.DArDD;SsSS;SDRrAsrsADsrSS;RRAsRArsrssDRSSrSs;SsArrDRr;SSSrs;srSsrDrASS;ssss,6-4 3-6 2-6,1,R32,Clay,02:14:08,RUS,CZE
2016-07-26,14:42:16,Maaseik,Singles,ITF Women,32,Lea Romain,Eliessa Vanlangendonck,0,rRsDSR;SSsS;SSrSrrRR;SrSSs;ssRrsS;RSsrRSRr;rrSRR;rRRssr;DRSDD.SRsSS;sRRRR;SRSSRS;SrsrSs;SRSSS;SrrASs;RRSSRR;sAsDS;DRSSSS;rrRSsD,6-3 6-4,1,R32,Clay,01:22:44,FRA,BEL
2016-07-26,14:55:03,Parnu,Singles,ITF Women,32,Anastasija Homutova,Emily Arbuthnott,1,DrDD;SsSS;DDSsRr;sSsS;SSRSs;SRSRSDSS;rDsrAD.AASDS;RDDr;DSSrRSRSSRsRSA;RSDRsSRR;RRSRSR;DSDsSS;ssRss;sDRDr,1-6 2-6,1,R32,Clay,01:01:38,LAT,GBR
2016-07-26,15:04:30,Campos Do Jordao,Singles,ITF Women,32,Barbara Oliveira,Carolina Meligeni Rodrigues Alves,0,rRSrD;RSSSrS;rRsDr;srRsSS;SSRRRr;RSSSS.DsSsS;SsSrS;RsRRssss;DSRRAR;RSrSRsSS;SrsrSS;RSRRSsDD;RDSSSS;SRRSRSsrrSrr;SsSRS,6-0 6-4,1,R32,Hardcourt,01:14:12,BRA,BRA
2016-07-26,15:07:50,Campos Do Jordao,Singles,ITF Women,32,Clemence Fayol,Renata Zarazua,1,rRssRSsRsDDR;SRDSsS;ssSRrRRSSRsS;SrsSA;DrRD;RSrSRR;DSrRsD;sSSS.DRSRsr;rSSSS;RSrRr;RSRSSS;rrSRssSRss;SRSRsRRSSS;RRRR,2-6 1-6,1,R32,Hardcourt,01:04:09,FRA,MEX
2016-07-26,15:08:43,Lexington,Singles,ITF Women,32,Greet Minnen,Katy Dunne,1,rrRR;SRsDRr;SDsrSS;SSrrsRSRsDSs;DsDrr;SrSSs;sDSsS;SRSSrS;rSSDsrDsss;SRSRSS.sSSRs;rDRR;SssS;RsSsS;rssrSs;SRSsrDSRRR;DsRrSsSs.SsDRRsSS;rssrRR;RSRRSSRSRr;sRARSRss;SSSDS;SRSRRSrr;SrRDr;rDsRD;SSRRrR;SRSSs;SRRSsS;SsSrA;s/ss/rs/rr/SD/Sr/RR/rS/R,6-4 1-6 6(7)-7,1,Q,Hardcourt,02:53:14,BEL,GBR
2016-07-26,15:09:18,Horb,Singles,ITF Women,32,Katarzyna Kawa,Valentini Grammatikopoulou,0,SrRDSD;SRrRSr;SSrsRs;SSrSRRSS;RrsRsr;SrRSrSSS;SDSrrsrSSDrR;sDsDrsSS.rSSsS;SRsrSS;SRSRRr;RSSRsDSS;RSRRsSsS;RSRRr;rSsRsRRr;RrsRsSRSSs;rrSsRR,6-2 6-3,1,R32,Clay,01:22:33,POL,GRE
2016-07-26,15:10:17,Parnu,Singles,ITF Women,32,Adrija Runcha,Anna Bogoslavets,0,DsSRsrss;DsRDsSRssRrSrsrr;rRRSSr;sSSrS;RRRR;DRSSrSSs;RSRRSSRR;ASSS.SsSrS;DrSsrr;RrrSSR;SSSrrS;SsRRSS;rssSs;DSrSSS;rSsRsS;RRRSSSSS;RrrsSsSrrSSrss;SSRSS;srDsrR.SDSsS;srsRsS;RsssS;DRsrD;SSSRS;SSSs;RrRR;DSDRR;SsSS,2-6 7-5 6-3,1,R32,Clay,02:13:19,LAT,UKR
2016-07-26,15:13:13,Campos Do Jordao,Singles,ITF Women,32,Gabriela Ce,Nathaly Kurata,1,SSDsRRSS;RDDSsSRSSS;SSrRRR;rSSSS;SSSS;SDARSS;SSRSS;SsSrS;RSRSSRRR.RDsSrssrrR;RSRSRSRSSS;SsSS;RAsrSRRR;SRSSRs;sSRRRR;RDSSRr;RSSrSS;RSSRSRSRSRrSRSRr;RSSRRR;SSRRRr;SSDSS.srRRR;RSSsS;rRDR;DSSSrS;SrRSsrSS;RRAASS;RASsrs;SSSS,6-3 5-7 2-6,1,R32,Hardcourt,02:20:27,BRA,BRA
2016-07-26,15:13:28,Lexington,Singles,ITF Women,32,Laura Robson,Alison Bai,1,RsrSSS;RssrSS;sADRAS;RRrD;SsSS;RSASA;rrDr;ssrRSRsS;sRsrSDRsDr;rSRSRD;SrSRss;RRSSss;D/sD/RS/rr/RA/DA/S.SSss;SRsRSRRsDSRSSDRR;rrrsR;SssDS;RsSRss;sRRSsA;srSSrs;SDSDRr;DsARrSrSRAsS.SrDSrR;SsSs;sSRSDS;sARrss;SrASs;ssss;rAsss;sAAS;rSSDsS;RRssSS,7-6(5) 3-6 4-6,1,Q,Hardcourt,02:52:38,GBR,AUS
2016-07-26,15:14:38,Lexington,Singles,ITF Women,32,Olivia Rogowska,Emily Webley-Smith,1,RSSSs;sSRSrRRr;srRsrD;ssDRSrRR;SrDsss;DSSRrD;ssSs.DrRR;SSrRDsSRrR;RrRsr;RRSRR;RsSRSS;rSrRSR;DRDSSr;SSRsS;SrSSS;rRSSRSss;rsSDsRrR;rRRR;D/Sr/SS/Sr/SS/sS/rS/As/R,1-6 6(7)-7,1,Q,Hardcourt,01:39:23,AUS,GBR
2016-07-26,15:18:18,Lexington,Singles,ITF Women,32,Freya Christie,Cristiana Ferrando,1,RrARsR;RsSSRS;rrSrR;RSrSSRsDSS;rssDSs;rSSsS;sARrsDSrrsRR.DSRsSDrsSrSS;sSrSS;SSSS;SRRrr;SSSs;RDDsASrr;SSSs,1-6 1-6,1,Q,Hardcourt,01:21:21,GBR,ITA
2016-07-26,15:24:38,Maaseik,Singles,ITF Women,32,Morgane Michiels,Anastasiya Shoshyna,0,RSRRSr;SSSS;RSRSSS;DSRsSs;sRRrsSrR;SrDSrD;ssrsS;DSRDSSRSSRSs;SrDRr.SsSRs;SRrRR;RDSSSS;RsssRRSS;SSSDrrSDDR;RrrSAR;RrSSrSSS;SrrSSrSS;rsrrsr;SSrSrRRr,6-3 6-4,1,R32,Clay,01:32:09,BEL,UKR
2016-07-26,15:28:23,Parnu,Singles,ITF Women,32,Anastasia Zarytska,Maria Lota Kaul,0,rrSSRr;rrRR;RSsrSRDSSs;rRSRD;SSRsRDsRSDrR;rRrSR;DSSRrr;SrRDR;srSrSs.RRrSSSsRSS;SrrssS;sSSRrrRR;DSsrRsSs;RrDR;rsSRrR;SssRS;SSsrrDSs;RSSRrr,6-3 6-3,1,R32,Clay,01:29:33,UKR,EST
2016-07-26,15:55:47,Parnu,Singles,ITF Women,32,Elizaveta Volodko,Ganna Poznikhirenko,0,SSRRrr;sRRrSSsS;SRDrsR;sSSS;RrSrR;RrRR;RRRr.SSrDSRSrRSSS;rDsRD;SSSs;SSrRRSrR;SRSRARDSsrSRSs;SRsrRr,6-1 6-0,1,R32,Clay,01:01:28,RUS,UKR
2016-07-26,16:08:38,Maaseik,Singles,ITF Women,32,Catherine Chantraine,Mandy Wagemaker,0,SSDrRr;ssADs;sRsss;SsSS;rrrR;SDDsDASs;DSRRR.ArSDDR;RsrrSSSrRArr;DRSSss;DRsrssrSsDrSSs;sSsS;SrrSDr;SAAA;rRrR,6-1 6-2,1,R32,Clay,01:00:32,BEL,NED
2016-07-26,16:12:18,Maaseik,Singles,ITF Women,32,Jade Suvrijn,Chiara Scholl,0,rSrRSSSS;SRrSrsSrrR;SsSS;SSRrRR;ASSDRs;SSRDrsSS;sSDSS.RrsSSrrr;SSSS;ARRSSS;rsSrRSSS;SRSrrsSs;sSrsRS;srRRsr;SssRS,6-1 6-2,1,R32,Clay,01:09:40,FRA,USA
2016-07-26,16:20:26,Horb,Singles,ITF Women,32,Yvonne Cavalle-Reimers,Cornelia Lister,1,SSrss;srrRR;RrRr;SDRRAssS;rSSSRA;SSSRRRRD;RsRSRSRR;SsRSs;SSRRDsRR;SSSs.SrRrD;SSSRS;SRSss;SRSSrS;SrSSRS;SSSrS;DDsRSr;RSrSrsRR;SrrRSsRR,4-6 3-6,1,Q,Clay,01:32:31,ESP,SWE
