date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,status,server1_age,server2_age,server1_ioc,server2_ioc,server1_rank,server2_rank
2016-06-21,19:02:33,Eastbourne,Singles,WTA,64,Elena Vesnina,Belinda Bencic,0,SSArDrSRArRr;rRRAR;SsRsrRSs;SAsrS;sDrSsRAS;SDRRsARR;rSDRR;rsSSS;ssrsS;sRDRSSsA;SSss;RrSSsS;S/SS/sr/RR/rS/Rr.sSsS;SSSRS;rDssSs;SRsRSS;rSDSrSDSSS;SrRSrr;sRSrrR;SssRS;sSSs;sRSSS;SRSSs;rSRsSRSrDsRSsS;D/Sr/rS/SS/Rs/rr/D,7-6(4) 7-6(5),1,R32,Grass,01:53:59,,,,RUS,SUI,,
2016-06-22,13:43:05,Eastbourne,Singles,WTA,64,Kateryna Bondarenko,Dominika Cibulkova,0,rsSARRSS;srrrSD;SSrSS;RSSSS;SSRRDSSs;SRRRsSSRSs;SsRSRRDSrSSRss;SRSSRS;RSRSrR;sSSrs;SARRRR;rsrRSR;S/SS/rS/SA/Ar/s.SRSRSRSRsRRSrsSS;sRRRSR;DSAsrrRSSS;SDrRD;SSRSrRRr;SASS;rRRsSSRsSS;SARRsS;SsRSRS,7-6(3) 6-3,1,R16,Grass,01:54:09,,,,UKR,SVK,,
2016-06-22,13:39:49,Eastbourne,Singles,WTA,64,Monica Puig,Caroline Wozniacki,0,SDssS;RSrSrSRR;SARRSrrr;rRSASS;RSSRDSSA;RRsSRSRssRRSRSSRRSSS;rRSRD;RARSsRSS;SADRSrsS;AssS.sSAs;SRSARrSA;sDRsSRSS;rSrSss;SsSS;RsSRSS;SASs;rsRRsr;SDSsA.RRSRsSrsRR;rrSRSSSS;SRSSRS;RRRr;rSSsrRSA;rASRSrSs;rsrSRR;SSsS;RsSAs;srSSDA,4-6 6-3 6-4,1,R16,Grass,02:14:12,,,,PUR,DEN,,
2016-06-22,15:50:50,Eastbourne,Singles,WTA,64,Anna-Lena Friedsam,Kristina Mladenovic,0,sSRSRA;SDSSS;rsRsrARSrSRr;RRDsD;sSSrS;rRSRSR;RrRAsD;RSSsS;SrRRSr;sSRSs.RrSrSSSDRR;SASRA;RSDSRSrSsrsRrSSS;RRrSSSrR;rSSSrS;sRSRsS;SSrSA;AsSS;ssRSRS;SsAS;sSrRRSRsrSSS;ASSS;R/SS/sS/SS/RS/rs,6-4 7-6(4),1,R16,Grass,01:40:58,,,,GER,FRA,,
2016-06-22,16:09:34,Eastbourne,Singles,WTA,64,Eugenie Bouchard,Agnieszka Radwanska,0,srRRsSAS;SrsRAS;srsRRr;SSRSrrSs;SRSRAs;SSRSs;SSSs;SSsS;RrRR.SrRRR;SsrSRRrR;SrSrRSrSRSSS;DRSDSr;RrSRr;sARSRs;SSsRrS;RRRSr;rARSSS,6-3 6-3,1,R16,Grass,01:12:56,,,,CAN,POL,,
2016-06-22,17:39:30,Eastbourne,Singles,WTA,64,Petra Kvitova,Johanna Konta,1,SsRsS;rDSSRASS;sASRrS;SDRRSSSS;rRRAD;RSDsRSSS;sRRRD;rSSRRssrrr;sRRsSS;rRrAR;RSSAS;SRRRSr.RARSsrAS;RRSSsA;SrrSDSArSS;rASRSS;sRSSRrRSrR;sSRAs;SsSs;SSDSRS;SDRsSS;SRSSDrSS.RRSRr;SrSsS;RRSRSSRR;rSsRSS;RRrSr;SRSRsS,7-5 4-6 0-6,1,R16,Grass,02:14:42,,,,CZE,GBR,,
2016-06-22,17:44:41,Eastbourne,Singles,WTA,64,Madison Brengle,Elena Vesnina,1,RRRR;sSSS;SSSA;DSRSSS;SSDSs;RSRsrr;rSSRSS;RRSsSS;RssRSS;SSsS;SSSRs;rssRSs;S/DS/RR/sS/RR.SSSS;SRrSSS;SSSS;RssSS;rSrrR;RSrRR;srSsS;RsrrD;RSrRSR;RRSSRR,6(2)-7 4-6,1,R16,Grass,01:25:25,,,,USA,RUS,,
2016-06-23,12:08:48,Eastbourne,Singles,WTA,64,Monica Puig,Kristina Mladenovic,1,SRsRSrRSrSSS;sssS;rRrSSsRsRR;rArRsSSrDSsRRR;SSsA;SSAA;RssRDSDSRR;sSRDrR;RrSrsr;rsRSRR;ssSDRS;RSSSS;S/Sr/RS/Ds/RS/SS/SS/r.SssS;DSRsDsSrRSSDsS;RSSDAS;srrSRR;rASSDDSS;SsrARS;RDsSSDSA;sSRRRsRSRssS;RASRDSrR;RSrRSR.SDRRD;SSRSS;srrRSSsS;SrSsS;SASRA;DsDSsRsS;ADsrSS;SrSDRSrSRSSs;srrRSr,6(6)-7 6-4 3-6,1,QF,Grass,02:43:02,,,,PUR,FRA,,
2016-06-22,19:25:14,Eastbourne,Singles,WTA,64,Misaki Doi,Karolina Pliskova,1,RDssSs;AAARS;SDrrsR;SSsS;SSrSS;ASRSA;SrRrR;sAsA.SRRDr;SsAS;RRSSSS;SARSA;RsRRR;RRRR;SsrrRSrSsRSS;rsSAA;rARrssrsRSSS;RSrSsS,2-6 4-6,1,R16,Grass,01:03:07,,,,JPN,CZE,,
2016-06-22,20:09:05,Eastbourne,Singles,WTA,64,Andrea Petkovic,Ekaterina Makarova,1,sSSs;SSRSrrAS;RsSSRrSs;RSRRr;SSSs;SRSSS;rSAAs;SRSAS;rSrsSs.SSss;SSDrSS;RSssS;sSSS;SrRSrSSS;SRsrRsSS;rSSSs;rARSSrSS;SrSArs;ADRRR.SAsRS;SrrrR;DASSs;sRrrsR;SsSs;SrRRR,6-3 4-6 0-6,1,R16,Grass,01:43:02,,,,GER,RUS,,
2016-06-23,15:08:55,Eastbourne,Singles,WTA,64,Dominika Cibulkova,Agnieszka Radwanska,1,rSRSsS;srASRRSs;SRrRR;sRsSRA;RSRSRR;rSRArARsrARr;SSRRRSsRss;SsRsS;SRDSSS;SsSs.RrRR;RSASrRRArSrsAS;sSsS;rSSSrS;SSrSS;rRrsR;DSSsrS;SsSrs;rrSSrsSRSRSS;SsrSRS;DSSSS;SRSSRs;S/RS/SS/Sr/SS.ARDSSS;SRsss;SSrsrRSS;srRRsssrSS;SRsSA;sSrSs;RssrsRSRRsRr;srSSS;RRSSRR,6-4 6(2)-7 3-6,1,QF,Grass,03:15:00,,,,SVK,POL,,
2016-06-24,13:52:47,Eastbourne,Singles,WTA,64,Johanna Konta,Ekaterina Makarova,0,SrrrSR;SSRDSS;SDASS;RRRSAR;AArDsS;srsSRS;ARsRSS;ssss;rrRAR;DSRRR;RSRsSS;SrASs;S/Sr/rR/SR/ss/SR/S.rrRD;SrDRD;SSSS;sSSrS;SrsRRsSrSS;sRSsA;SSAS;ARAAA;RRrr;SSDsS,7-6(5) 6-4,1,QF,Grass,01:32:22,,,,GBR,RUS,,
2016-06-24,15:44:10,Eastbourne,Singles,WTA,64,Dominika Cibulkova,Monica Puig,0,SSRRSrSS;ADRRSASS;sRSsS;srSRSS;SSRSrrSs;RsRrSr;RsDsSrsS;SsDRRR.RSsrSs;RRSsRSRr;rSSRSrSRSS;srSSS;SSSS;RRSRSssrrR;RRSADSSS,6-2 6-1,1,SF,Grass,01:12:46,,,,SVK,PUR,,
2016-06-24,17:11:05,Eastbourne,Singles,WTA,64,Johanna Konta,Karolina Pliskova,0,SrsRSA;sRssS;SSSS;ASrSs;SRSSS;SDDSAS;SSsS;sssS;SsRrSs;SRSsDs;SSAS;ssSS;S/RA/sS/Ar/Rr/SR/S.SSRRsS;SSss;sSAA;RrSRsr;rRRsAASS;SRSRSS;SSrSs;sSARrA;rRsDsSSS.ARSRsr;ssAS;RSSsRrRSRsRSSRRARD;SRSRrsRD;SrRsSS;SSRSRA;RsSSS;SRASRrSrSrsrSS;SSRrRr,6(5)-7 6-3 6-3,1,SF,Grass,02:17:15,,,,GBR,CZE,,
2016-06-25,14:40:11,Eastbourne,Singles,WTA,64,Dominika Cibulkova,Karolina Pliskova,0,RrSRr;DDRAsD;SSrSRRss;RRrSAr;RRsSrR;srrrSSSrsS;SSRRRR;rSSRrR;SSRRss;sSsS;SRRSsS;rRsrR.SsrsRS;sRrSSS;RSSSS;RSRSrR;sRDSRSRSSS;ASrSS;RrSRSSRsrssrSRSRSS;SSRArS;SSsRrS,7-5 6-3,1,F,Grass,01:40:47,,,,SVK,CZE,,
2016-06-27,12:43:59,Wimbledon,Singles,WTA,128,Sabine Lisicki,Shelby Rogers,0,SAAA;rRDr;sSSrrRAs;SSsA;sASDs;RSDRSD;SSDDSS.SrSSrrss;sSAS;SRsRrr;rsSSrrsA;sRSRDSSS;SsRRRr;RRSRR;RDsrsSsRrAsrArrSsS;RRRR,6-1 6-3,1,R128,Grass,00:59:43,,,,GER,USA,,
2016-06-27,12:39:53,Wimbledon,Singles,WTA,128,Kurumi Nara,Madison Brengle,0,rrSRSsss;SSSDrRrR;RSSRRSsS;SSrrSRRSSS;rsSSrRSS;SrSSrrSrrsSRSS;sSsRS;SRSrRSRSsRRr.SrrssS;RSSAs;SssRs;SSSrS;RssSRS;SDSrRsrSSS;RsRsRr;SrSsS;SSsrrS;SSRrRr;RsSRRssS;RssRrSSS;R/SR/SR/SS/SS/rS/R.RSSRsS;SrDsSS;RSSSrrRsrr;SsSS;RSArsRRSrR;RSRRR;rRRR;RRrR;sRSRRR,6-2 6(5)-7 6-3,1,R128,Grass,02:21:31,,,,JPN,USA,,
2016-06-27,12:42:57,Wimbledon,Singles,WTA,128,Samantha Stosur,Magda Linette,0,SsSA;rssSs;SsAs;SRDRR;SDrSSRrr;sssS;SSrsS;DsSDsRSS;SDSSs;SRRRSSss;SRSSrS;RRRsR.DSssS;SSSS;SssS;SrRrR;SADDDSSRsS;RSSsRs;sRSsS;SRSSs;SSsrA,7-5 6-3,1,R128,Grass,01:18:16,,,,AUS,POL,,
2016-06-27,14:16:19,Wimbledon,Singles,WTA,128,Venus Williams,Donna Vekic,0,ARrrASSS;RSrrsSSs;SrrSAS;srrsSrSS;rSssRS;SsSS;ARRSRD;rDDR;RrSsSrrSSS;RSAsA;SSrrSrRR;SsDSRrRsRR;S/rR/SR/rS/SR/D.RRSssRSS;RrSSSs;ssSrRS;rSsRSS;sRsSRRAS;sSsRS;SDsRSs;ArAsrRRsSS;SrrrSr;sSSrS,7-6(3) 6-4,1,R128,Grass,01:52:48,,,,USA,CRO,,
2016-06-27,14:47:04,Wimbledon,Singles,WTA,128,Ana Ivanovic,Ekaterina Alexandrova,0,sDSsS;RSsAS;SsSrS;ASArs;SrDrr;SAsRRS;SsADrRrR;rSASDrSS.ASrSS;RsrsrsSRsS;RRSDSR;DsrrD;SDSrRR;rDSssrArsS;RSASRS;SRSrSDRSSrsRARrr;RSrssS;ssrAs;rSRrR;rSRRsSDSSA,6-2 7-5,1,R128,Grass,01:11:00,,,,SRB,RUS,,
2016-06-27,15:08:05,Wimbledon,Singles,WTA,128,Madison Keys,Laura Siegemund,1,SrARSs;sRSrRsrsrr;RDsSRASS;SRSRSRrR;RArRSR;SRsSs;RSSSA;DsssS;SsSRS.RRRr;sRARsRsS;SSSs;ARsRSS;rSrSSRRR;RSRSrSSS;RSrrSSrR,3-6 1-6,1,R128,Grass,01:03:16,,,,USA,GER,,
2016-06-27,15:16:24,Wimbledon,Singles,WTA,128,Lucie Safarova,Bethanie Mattek-Sands,0,ssss;DRrsSSSS;SssRRs;DRRr;SSrRRR;ArssRA;ssrSDS;SArDrAsA;AsrsrA;SsrAs;SRSRSDSs;sssDs;R/RS/Ss/sr/RS/Ss/Sr/RS/R.SRSRSS;SSRAS;SRSsRs;sSDSRRrD;sRRrR;SrSRRSSRRD;SSSA;SSSS;rsRrR;RSSrSRsRrSss;SRSsA;rsRAsS;s/sS/sr/SS/SR/S.rSSRSS;AsSS;RDSSSDRR;SDsRSRsRRSrD;RRRR;srsAA;SSSS;srSSS;RRSSrSSs;RRSSSDRSRr;RSSSRS;sRDSSRRr,6(7)-7 7-6(3) 7-5,1,R128,Grass,02:48:21,,,,CZE,USA,,
2016-06-27,16:13:37,Wimbledon,Singles,WTA,128,Shuai Zhang,Carla Suarez Navarro,1,SRRSSS;SSrSrS;SRssS;sDsSS;rSrsRSRR;DSSsRrRSSS;SsRSS;SSSS;sRRsDsRsRSrR.DSRrSR;DrssSRSRSs;SSrSrrSS;sSSS;AsSS;rsSRRr;SsRsS;sssS;rSDRr;SSrRSs.rRSSSs;ssSS;RSRrSSsRRSRAsRrR;RSrSSS;RsRSSRSS;RsrRSr;SsDRrSRSSS;SSsrs;sSsRS;RRSrSR,3-6 6-4 4-6,1,R128,Grass,02:05:07,,,,CHN,ESP,,
2016-06-27,16:33:08,Wimbledon,Singles,WTA,128,Camila Giorgi,Garbine Muguruza,1,srrsrSrSRr;rRsrSR;sRSSDRsRRsRSRsRSRR;SAAS;SRsSDs;sSSRrS;DrASRr;SAADS.DDSRSssS;RrSsss;SssDRs;SrsRSrSRSRsS;sSRSs;rSsSRS;sRSSs;DSRsss;SrSSs;DssRrssS;rRSsRsSS;SrRSRR.SSSRrS;SsArrA;DRrssSrsSRSRDSrR;SsSRRDSRAS;sSrsRRRSSS;SDsSS;SSsRRS;sDSSS;SSsrS;ssSs,2-6 7-5 4-6,1,R128,Grass,02:33:14,,,,ITA,ESP,,
2016-06-27,16:45:23,Wimbledon,Singles,WTA,128,Julia Goerges,Yaroslava Shvedova,0,rDssSrsrSS;SSSDRS;DrSssRrr;RSDSRSRr;SDrsRSAs;rsSsrRSs;rrsrSsRsSS;SSrsS;sDRssrSs;SsSS;RSRSsDDSRR;rsSrSs.sDsSrs;SrRSSA;srrRR;RSSSRA;SRRsrr;DRSsSrDSSRrr;SSAs;SRSSS;RSSSRDSS;DSrSsA,7-5 6-4,1,R128,Grass,01:42:41,,,,GER,KAZ,,
2016-06-27,17:35:04,Wimbledon,Singles,WTA,128,Naomi Broady,Elina Svitolina,1,RSRrSsRsrR;ssSs;AsAS;SSSDs;SrrRsr;SsSS;SDrsrSsA;SsSrs.rRRSSSDR;ssSS;sSAS;SSsS;SrAAS;sRRssS;SSADS;RsSAS;SRrSsrRR,2-6 3-6,1,R128,Grass,01:00:48,,,,GBR,UKR,,
2016-06-27,18:42:48,Wimbledon,Singles,WTA,128,Misaki Doi,Louisa Chirico,0,SSrSS;RrSRD;SSss;RAsDrSRR;SsSrs;SrsSS;RrSSSS.DSrSrSSrRsSrRR;RSSsrS;SSSS;SsSDrrRsSS;RRRSr;RrrSR;DRrSSR;SRSSS,6-1 6-2,1,R128,Grass,00:51:41,,,,JPN,USA,,
2016-06-27,18:41:04,Wimbledon,Singles,WTA,128,Anna-Karolina Schmiedlova,Simona Halep,0,RsRDSR;SSsDS;sSSRs;RSrSsS;rrsrR;RRrAr;SDsRSrSs;RSrssrrSrSRR;DRRD;SRSDsRsRSrSS.RRsRSr;SSSS;rSSDRssS;SSsS;SDSRrR;sSSRS;RrRR,6-4 6-1,1,R128,Grass,01:06:00,,,,SVK,ROU,,
2016-06-27,18:58:22,Wimbledon,Singles,WTA,128,Laura Robson,Angelique Kerber,1,SrRSDSDSSs;rDSSSS;RRsrASRssDSRSS;RSSSS;rRSSRr;Ssss;rSRsSrsDRr;SSsA.RRRr;sSRSS;DSSRSRRSSS;rSASS;rRRSSR;SssS;RSSsrs;RSsSS,2-6 2-6,1,R128,Grass,01:09:34,,,,GBR,GER,,
2016-06-28,12:45:09,Wimbledon,Singles,WTA,128,Dominika Cibulkova,Mirjana Lucic-Baroni,0,SSRRSS;sSrsRs;DRSsRr;ASsrrS;sRSrRSSS;RrsRr;rSsSS;SSDDRSrSDSSRSS;DSRSSs;RSDSsRsRSrrsSS;rSSRsS;SrrRSR.SSSDRs;RRRR;RSSSRS;RRsSrsrR;DsRsrR;sRsSRA;SRRSRr;rSRSDr;RSRSsS,7-5 6-3,1,R128,Grass,01:45:17,,,,SVK,CRO,,
2016-06-28,12:40:04,Wimbledon,Singles,WTA,128,Daria Gavrilova,Qiang Wang,0,ASSS;srsSRrSRSS;DSRrR;SRSsrS;SRssDDRssDSRsrSS;RrRSSAsRSrSS;rrDSR;sSRsS.RSRRR;rRRR;srSsRS;RRsRr;RRSsRR;SRRSSrSs;SRRrSSSS;sSRSrRrD;rsSsrrsS.sRRRr;SsSS;RSrRSR;SrRsDSDr;SsSS;rSsSs;SRSRSS;RSSSs;SASS;SssS,2-6 6-3 6-4,1,R128,Grass,01:49:36,,,,AUS,CHN,,
2016-06-28,14:11:39,Wimbledon,Singles,WTA,128,Serena Williams,Amra Sadikovic,0,rRARSsSs;RDrr;sSAA;DSRSArsrSs;SSrDSDDSRSSs;ASsRrs;SRsSS;RrRSsSSrrr.sssS;RssSrs;RSrSRR;rDSRsR;sSSrs;SSRRSs;rDSSSA;ssRSRS;SDSss;rrRSR,6-2 6-4,1,R128,Grass,01:14:12,,,,USA,SUI,,
2016-06-28,14:59:11,Wimbledon,Singles,WTA,128,Katie Swan,Timea Babos,1,rrSrsr;rsDRR;rARrSr;sRSAS;RrSSSDRARR;SsDSS;srssRs;ASrSA.DSAAs;SSrsRrrSsS;RDrR;DSSrrr;SAARrS;SDASs;RSrsRr;rSSSS;RSrDr,2-6 3-6,1,R128,Grass,01:02:01,,,,GBR,HUN,,
2016-06-28,15:11:15,Wimbledon,Singles,WTA,128,Roberta Vinci,Alison Riske,1,sRRSsS;sRRSrSRSRD;RsSRsRRR;ASRSS;SrRSsS;rssRrr;rsSRSrSs;sRrDr.SSSS;SSRRrSRSSS;SSSrRS;RssSS;SRSSS;SrDRsR;rRSSRSRR;RrssSS;srSRSS;RssRSs;rrrR;SRSSrrsS.SSrSS;rssSS;RSRrSR;RASSS;SsSS;SrRSsRRR;SSAs;sRRrR;SrSSDRSrDsrSSs,2-6 7-5 3-6,1,R128,Grass,02:03:32,,,,ITA,USA,,
2016-06-28,16:21:57,Wimbledon,Singles,WTA,128,Tara Moore,Alison van Uytvanck,0,RRsSAs;SSSS;rssRss;RSSSs;rSrSsS;SrSrRsSs;RSSSS;ARrRSSSRDD;SSrrsDRSRSSs.RRSrAr;sRsrsS;SRSrrSSS;rSRsRSRSRssDRSRsss;RSRDsr;RSSSDS;SRASrS;RSSSs,6-3 6-2,1,R128,Grass,01:12:06,,,,GBR,BEL,,
2016-06-28,17:53:54,Wimbledon,Singles,WTA,128,Caroline Wozniacki,Svetlana Kuznetsova,1,sRRrr;rsSrSrAs;srSSRS;rRDr;rRRsSSRsSs;SrsRsS;SsRSrRSS;sSSrRS;SRSsRS;sRsSS;rSRRSr;SSSs.RRSRR;SARSrs;rRRSSr;SDrSSA;srSSs;SSSA;RrSsSs;RRDR;SSsS;SSss,5-7 4-6,1,R128,Grass,01:28:26,,,,DEN,RUS,,
2016-06-28,19:39:47,Wimbledon,Singles,WTA,128,Kateryna Bondarenko,Coco Vandeweghe,0,srrSArrsRsrSsrDr;rRssAs;SDSSS;ssAS;SrrSRR;sRRrR;rDARr;rsSss.RSsSS;sDRSSA;SrSsS;rSrsSs;RSSSs;sSss;SRSrSS;SRSSA;rsSSs;SASrs;SrSSRRRSSS;srsSrS;R/SR/RS/Rs/rR/S,6-2 7-6(3),1,R128,Grass,01:23:40,,,,UKR,USA,,
2016-06-28,15:43:35,Wimbledon,Singles,WTA,128,Andrea Petkovic,Nao Hibino,0,SrsSRS;srSRSs;ssSS;rsSSrRSs;rSRsrR;SrSrRD;DsSRRr;SSSs;SrrrD.SrSrRSSS;SRSRSS;SSRSRS;SSSrS;RssrSrRR;RSSSs;RsSss;RRSDr;SRSSs;SSrSRrSS;sSRRSRrR;RsSSs.sssrRRSRRR;sSSS;SrSDrR;SSSs;sDSDRsRsSs;SSrSRS;SSrSrs;SrASS,3-6 7-5 6-2,1,R128,Grass,01:59:03,,,,GER,JPN,,
2016-06-29,14:12:29,Wimbledon,Singles,WTA,128,Agnieszka Radwanska,Kateryna Kozlova,0,SRRSRSSs;DSRDSR;Ssrrss;SrrrR;RrSRD;SSSS;DSASs;sRSRSRRr.SRrSrSSS;SssS;SSRSS;SDSSDRRr;rRSsAS;RRrR;sDrsSRArSs,6-2 6-1,1,R128,Grass,01:03:35,,,,POL,UKR,,
2016-06-28,17:00:12,Wimbledon,Singles,WTA,128,Monica Puig,Johanna Konta,1,SDrDR;RSRSSs;rSSRRR;SSSrS;sRSsS;SrSSA;SSRrDr.AsRSS;sSARs;sSAS;SAsRRS;srRRSSRsrD;rSASs;srSsRS;SrRSRSSDSRDR;SrSRSS;rsSrss;ASRSRS;SRSRRR,1-6 5-7,1,R128,Grass,01:16:30,,,,PUR,GBR,,
2016-06-29,18:11:34,Wimbledon,Singles,WTA,128,Sorana Cirstea,Petra Kvitova,0,RrRSR;DSsSA;RDrr;SsrARS;rrrR;SssA.RDSsRSSDDSAs;rSsSA;RSARsS;SDSAS;rSRRSr;sRRASrAS;RSSRSS;sSsS;RsSSS;SSSS,6-0 6-4,1,R128,Grass,00:53:31,,,,ROU,CZE,,
2016-06-29,19:45:53,Wimbledon,Singles,WTA,128,Tsvetana Pironkova,Belinda Bencic,1,sArsS;RrrSsSRSSs;RRsrr;sSSrS;RrRr;SsSDS;sRSrRSRssrSs;SSsrrS.RsRsSS;RRSsSs;rrSSRsrsSS;rSsSs;rSDrr;RSSrSS;RSSRDR;SrSrSRSRSRrsrR;rRsSrr,2-6 3-6,1,R128,Grass,01:17:36,,,,BUL,SUI,,
2016-06-30,12:14:02,Wimbledon,Singles,WTA,128,Luksika Kumkhum,Timea Bacsinszky,0,rSSRRsSS;SARSRRSRSs;sRsSRRsS;SSsRrRSRSDSS;SSrsRS;RsSRRR;RRSrr;SSSRS;rSrRr;SsrSS.sSrrRSSS;RSSRSS;rssRRR;SRSRrSrSRsSRSDDSsS;SsRSS;ssRSS;rDSrR;SSRRsS,6-4 6-2,1,R128,Grass,01:23:09,,,,THA,SUI,,
2016-06-30,12:11:19,Wimbledon,Singles,WTA,128,Johanna Larsson,Ekaterina Makarova,0,SrRDr;SArss;DSrRr;SSss;SDssS;SSDSs;RRARR.SSSS;RssrSS;SSSA;SSSDRrRsSS;SSsS;SRSSRS;RSRrr;ARSSs;rsSAS;ArRSss.SSrSs;ADrsDsSS;sSSs;ARrRsr;RsSSS;RSDSRD;SRDrSSSRSS,6-1 4-6 6-1,1,R128,Grass,01:19:11,,,,SWE,RUS,,
2016-06-30,12:13:11,Wimbledon,Singles,WTA,128,Kristina Mladenovic,Aliaksandra Sasnovich,0,rRSSsRRr;DssRRsRr;ASsrRrSs;SSrDrsSS;RRRsr;sRASDS;srSSs;SSSS;DrDD.ArSSs;SArRrr;SsSS;DRSsRArr;SSsA;srAss;rRSDD;SrsSRs;sSRDSrRsSS,6-3 6-3,1,R128,Grass,01:11:03,,,,FRA,BLR,,
2016-06-30,13:20:43,Wimbledon,Singles,WTA,128,Samantha Stosur,Sabine Lisicki,1,DRSRSD;SSrsA;SsrRSS;SsSs;RSSDSS;ssAS;DSrSsDss;ASAA;RSDsRSSA;rSsAs.rSsrSDSRrSrSRR;SRrsRr;SrrsrSrSrSDR;sSsA;SrSsRRrR;rSSrAA;SsSS;AsAA,4-6 2-6,1,R64,Grass,01:11:02,,,,AUS,GER,,
2016-06-30,13:37:39,Wimbledon,Singles,WTA,128,Francesca Schiavone,Simona Halep,0,SrrSsrSRRr;SSSRS;RsARSrrR;SRRRSR;rDSRD;RSRSSrRSrSSrDSSRSRsS;RRsRsR.SsSrS;RrSSSrsDRr;RSsSS;SrSRsrsRSS;rRsSSs;rRSrr;SSSS,6-1 6-1,1,R64,Grass,01:06:12,,,,ITA,ROU,,
2016-06-30,13:44:09,Wimbledon,Singles,WTA,128,Venus Williams,Maria Sakkari,0,SsDrRsSs;RSrrr;RRDSSSsrrR;SRsrRsSDRR;rRSSrSSDsS;sSSS;RDSSRsSRDSrSrR;srSSA;SSSrRRDSAS;AsrSs;sASs;RsSRrSRR.rrsRSSrR;rSRRSSrSRSRR;SRRrSD;SsRSS;rRSRR;SRSRRr;SSSS;rsRSArsS;RSSRSs;SSSRDS.ssSRs;sSSRRS;SrSSrs;SSSS;SSDSs;rSRSRSSRRr;SRRSSrsS;SRssS;SsSS,7-5 4-6 6-3,1,R64,Grass,02:24:43,,,,USA,GRE,,
2016-06-30,15:18:54,Wimbledon,Singles,WTA,128,Katerina Siniakova,Caroline Garcia,0,ssrSS;SsrSs;rRrR;SssrrrSs;rSDSAs;SsRAS;SSSS;SSSs;rSSsS;SSSrS.sSSA;RSSrrR;SDrSSRsS;SsSrS;sSSDS;SSSS;SRrDASArRR;SSrSS;srsDsS;rsrRR.RsSSs;SRRrR;rSSss;DSrRR;DSrSSS;RRSSSDSS;RrSSARSS,4-6 6-4 6-1,1,R64,Grass,01:38:16,,,,CZE,FRA,,
2016-06-30,15:47:51,Wimbledon,Singles,WTA,128,Elina Svitolina,Yaroslava Shvedova,0,SrRSRR;ARSsS;RrSSSs;sRSsrS;rsrSrSSRSS;SRsrrSsS;RsrRAr;SSRSs.RRSSSRRSRSSRSRSS;RRSRsSRSRSsS;SSRSS;sSRrSS;SRSsRs;sRRsRR;SSAS;SsSrS;rSSSs.SsrRSrRSrr;SArSS;rSsRSs;DssRSRrsSRSS;sSSA;SSrSS;RSSAA;RRSsDr;RASSrrrsSS;SRRSRr,6-2 3-6 6-4,1,R64,Grass,01:46:54,,,,UKR,KAZ,,
2016-06-30,16:25:42,Wimbledon,Singles,WTA,128,Angelique Kerber,Varvara Lepchenko,1,SRSSS;DARSRR;SARSrs;DRSrR;SsrsA;SASs;SSSrS.RDSsAS;sSSS;RSsSS;sSSS;SARRSRrSRSRR;RSrrSsSA;SsSRrS;SSSS;SSSS;rSSRSs,1-6 4-6,1,R64,Grass,00:52:26,,,,GER,USA,,
2016-06-30,17:20:52,Wimbledon,Singles,WTA,128,Jana Cepelova,Garbine Muguruza,0,SRsRss;ADRrr;Ssss;rSSRSS;DSSrAS;SSrDDR;rSrrD;SsSS;SDsrSs.srsRrR;RssAs;RSDrr;ssRss;SSSS;RSRRSsDAss;SRSSRRSS;SRrsss,6-3 6-2,1,R64,Grass,00:59:10,,,,SVK,ESP,,
2016-06-30,17:35:38,Wimbledon,Singles,WTA,128,Dominika Cibulkova,Daria Gavrilova,0,SSSs;RsSSS;SRSDsRRR;RSrsss;SRrsRSSS;SrrrD;RsSrSs;rRrr;SSrrSRrsSrSS.SrRrSSAs;rSSsS;RSSSs;SsSS;RrRr;SSSrRs;SSRDRssRsrRsrR;SSSS,6-3 6-2,1,R64,Grass,01:17:54,,,,SVK,AUS,,
2016-06-30,17:48:13,Wimbledon,Singles,WTA,128,Elena Vesnina,Andrea Petkovic,1,RRRr;RRSSRR;SSSRS;sSSS;SRrRR;SRsrSRSA;SSsRRs;SADrSs;SRsSRRSS;DSrRsr;rSsrsRAS;RRRR.AAAS;RASSRS;rrRSSsRssS;RrSADsSRRSRR;SsDSRrss;SSSRs;DsSSs;sSRRRSRSSrSS;SSsS,5-7 3-6,1,R64,Grass,01:41:10,,,,RUS,GER,,
2016-06-30,19:59:27,Wimbledon,Singles,WTA,128,Timea Babos,Coco Vandeweghe,0,RSRSRR;SRSSS;SRRSsrSS;SSsA;SDSSRS;SSsA;SSrRRR;AssDS.SSSS;ARSSs;RRSsSrSS;SsAs;SArsrDAs;sssrA;srRrSR;SSAS;RSSRrR,6-2 6-3,1,R64,Grass,00:58:56,,,,HUN,USA,,
