date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,status,server1_age,server2_age,server1_ioc,server2_ioc,server1_rank,server2_rank,server1b,server2b,server1b_age,server2b_age,server1b_ioc,server2b_ioc,server1b_rank,server2b_rank
2017-01-05,16:02:42,Chennai,Doubles,ATP,16,Rohan Bopanna Machanda,James Cerretani,1,SArSRS;RSSsA;SRSsS;SsDSS;AsAA;SRSRsRR;SSSDA;RDsRr.SSsrs;SASs;SSsA;rSSsRS;SSRSA;SSRRsS;rRSSRr;rSDSsS;sSrRrR.S/RA/RS/As/SS/Sr/SR/RS/Sr/SR/RR/s,2-6 6-3 10-12,1,QF,Hardcourt,01:11:55,,,,IND,USA,,,Jeevan Nedunchezhiyan,Philipp Oswald,,,IND,AUT,,
2017-01-05,5:42:57,Brisbane,Doubles,ATP,16,Thanasi Kokkinakis,Pierre Hugues Herbert,1,SRSDSS;SsrSDS;SRRSARr;SsSs;ADRArr;RSSSrS;RRrSsr.RSRsrSR;SsSS;SRsSrS;rSRSSS;SSsDS;SSAs;rSSsA;rSSsA;SRSSs;SrSArA.R/RA/rS/RS/SS/SS/SR/sr/Rr,6-1 4-6 7-10,1,QF,Hardcourt,01:11:01,,,,AUS,FRA,,,Jordan Thompson,Nicolas Mahut,,,AUS,FRA,,
2017-01-06,13:22:17,Doha,Doubles,ATP,16,Vasek Pospisil,Jeremy Chardy,0,RSSSS;SSSS;SRSRSS;DSDsSS;SRArSs;rrSAARS;RRSsRD;RRSRSSS;SSss;sDRrsSS.RsrSAS;RsSSs;sSRSrS;rsAAA;SSSS;SSSs;SRSSRS;ARsSs;ARsSrS;SrRrASS;sSSs;rSSAS;S/SS/SR/SS/Rs/s,6-4 7-6(3),1,F,Hardcourt,01:20:46,,,,CAN,FRA,,,Radek Stepanek,Fabrice Martin,,,CZE,FRA,,
2017-01-07,16:37:09,Chennai,Doubles,ATP,16,Nicholas Monroe,Rohan Bopanna Machanda,0,SSSRS;SRsrSRS;sRRrR;SrDrR;SSrss;SSsrs;RsSSS;SSss;SRSSRRS;SSSS;SSRsS;sSSS;S/ss/SS/Ss/Rr/RA.RSSrSs;SSRSs;RsSsS;rRsSSs;SsSS;rSrsSRS;SSSs;rRSSsS;rsRsSs;SrRSRR,7-6(4) 6-4,1,SF,Hardcourt,01:14:45,,,,USA,IND,,,Artem Sitak,Jeevan Nedunchezhiyan,,,NZL,IND,,
2017-01-07,2:46:42,Brisbane,Doubles,ATP,16,Thanasi Kokkinakis,Daniel Nestor,0,DsRsAS;RSSSRS;SRSsS;RsssRS;SsRSRA;SsSS;SSRSs;RSRsRR;SssS.RrsRR;SSsS;RRRSSR;RRSRSsS;SARRSs;SSRDRAS;RSRSRR,6-3 6-1,1,SF,Hardcourt,00:58:27,,,,AUS,CAN,,,Jordan Thompson,Edouard Roger-Vasselin,,,AUS,FRA,,
2017-01-08,14:49:42,Chennai,Doubles,ATP,16,Rohan Bopanna Machanda,Purav Raja,0,AsAS;rASSrrR;RSSRSS;SRRsDSS;rSrRSSr;rSrSSA;SSrsS;rrSrsSR;ASAs.rrRAsAS;SDrRSAR;DRRsAR;RSAss;RRRAsSr;rsSSrA;sSARs;SSSrS;DSSSrS;SSss,6-3 6-4,1,F,Hardcourt,01:05:48,,,,IND,IND,,,Jeevan Nedunchezhiyan,Divij Sharan,,,IND,IND,,
2017-01-08,5:01:37,Sydney,Doubles,ATP,16,Marcel Granollers,Pablo Carreno-Busta,0,SRsDSRR;sSArS;RsrRSSr;SSSrRDs;sSrSs;sRRSSrs;RRssSRS;rRssSRR;SrDSSDR.SAsS;SSSrS;SsADS;RSARrsS;RrSRsSS;SSSRS;SSSS;AsRrSS;RRsSsS;SSSs;SrSSs;DDSSSS;S/Sr/sR/SS/sr/RR/s,6-3 7-6(5),1,R16,Hardcourt,01:27:25,,,,ESP,ESP,,,Marc Lopez Tarres,Fabio Fognini,,,ESP,ITA,,
2017-01-08,8:11:24,Brisbane,Doubles,ATP,16,Thanasi Kokkinakis,Gilles Muller,0,AsrSs;sRSsRS;SSRSS;rrSSRSr;SAsA;RssrSs;sAss;RrAsSS;SRRRsAD;RSsSs;RSSSS;sSsrS;A/SR/AR/sS/SR/Rs/SR/Rr/S.SRSss;DSDSSS;SRrSSRS;SSss;SSrrSDs;RsSsS;SRrrSSr;SSSS;SRsrSRS;DSrsAs,7-6(7) 6-4,1,F,Hardcourt,01:35:16,,,,AUS,LUX,,,Jordan Thompson,Sam Querrey,,,AUS,USA,,
2017-01-09,6:39:20,Sydney,Doubles,ATP,16,Viktor Troicki,Mariusz Fyrstenberg,0,SADRSS;RSSsS;SSSs;sSrSs;SrASS;RSsRSs;rSsSs;ArsRRR;SsRsrS.SSRsrS;rRRssss;RrSrsSS;rAAADrS;rARsrSS;ASsrs;SSRrDSS;rSRrsss;rSsRrR;sSSDS,6-3 6-4,1,R16,Hardcourt,01:06:51,,,,SRB,POL,,,Nenad Zimonjic,Martin Klizan,,,SRB,SVK,,
2017-01-10,1:12:47,Sydney,Doubles,ATP,16,Lukasz Kubot,Juan Sebastian Cabal,1,rSsAS;RSSrSS;SsDrSRS;sSsrrS;Sssrrs;sRSss;ARSrSs;SRsss;SsArs;sASS;SSSA;sRSSA;s/SR/sD/Ss/rD/s.SSSA;RRSSrr;RSSSS;rSSsA;sRrrr;sssS;sSsrS;DsSSS;SRRRsR;SrSsrS.R/SS/SS/rS/sS/DD/SR/DD,6(3)-7 6-4 5-10,1,R16,Hardcourt,01:40:44,,,,POL,COL,,,Marcelo Melo,Robert Farah,,,BRA,COL,,
2017-01-10,6:43:11,Sydney,Doubles,ATP,16,Mate Pavic,Johan Brunstrom,1,RSSSS;RRRSSR;SSSS;SRSSRS;SSSA;RRRSSSD;sDSRSS.SSSS;SSSs;RRRD;SSSs;RssSRS;SsDSs;RrSASs;DSSrSRs;SrSRSDS;SRDASDS,1-6 4-6,1,R16,Hardcourt,00:43:55,,,,CRO,SWE,,,Alexander Peya,Andreas Siljestrom,,,AUT,SWE,,
2017-01-11,6:15:01,Sydney,Doubles,ATP,16,Rohan Bopanna Machanda,Florian Mayer,1,rRSRAr;SSSRS;sSAA;rDRSR;SsSA;rSSss;sRsSs;rrSSADS;RSsRsS;srRsrSS;rSArARR;ssrRRR;S/sS/SS/RS/RR/SR/R.RrSRSSs;RRSRSr;SSRsRS;SAsRS;rAAsS;RsASA;RDrssR;RSRSSRR;RSrSRr;SSSS;SsARRS;DsASs;r/RS/Sr/sS/sS/SS.A/Sr/RS/RS/Rr/sR/RS/sr/SA/SS/R,6(5)-7 7-6(4) 9-11,1,R16,Hardcourt,01:40:42,,,,IND,GER,,,Pablo Cuevas,Philipp Petzschner,,,URU,GER,,
2017-01-11,8:12:37,Sydney,Doubles,ATP,16,Mate Pavic,Pablo Carreno-Busta,0,RsrSAS;SSrSS;rrSsSA;ASRsDs;sSsS;RRSRR;DDSSSRR;SrDRR;SssS.SssRRs;rSSSS;RrRsR;SSSs;RRSRSSS;srsRRSS;RRRSSSS;RSSSS;SSSS;SRsSRS,6-3 6-4,1,QF,Hardcourt,00:55:25,,,,CRO,ESP,,,Alexander Peya,Fabio Fognini,,,AUT,ITA,,
2017-01-11,9:34:23,Sydney,Doubles,ATP,16,Matt Reid,Jean-Julien Rojer,1,rSASRA;RSrSrr;sASRrS;SSSS;SsSrs;SSSS;SRrSSRA;rSDsrR.sDSSS;SSrSS;rrrsR;sSSA;SSSRs;sAsrRs;RRrsSR;SrSrRR;sSDSs;SrRSsS.S/Ss/rS/Ss/SR/SR/SR/SS,6-2 4-6 5-10,1,R16,Hardcourt,01:03:18,,,,AUS,NED,,,Jordan Thompson,Horia Vlad Tecau,,,AUS,ROU,,
2017-01-12,3:09:58,Sydney,Doubles,ATP,16,Jamie Murray,Florian Mayer,0,SSss;ssSs;SRRSAA;rSrrsSD;SSSS;SSSS;SsSS;DSSrSrS;sRSSS.RSRSSS;rsSsS;RrsrR;SDSSRS;RRrSSSS;sRSSrS;SRASrs;SSsS;SSSs;sArss,6-3 6-4,1,QF,Hardcourt,00:56:22,,,,GBR,GER,,,Bruno Soares,Philipp Petzschner,,,BRA,GER,,
2017-01-12,5:10:53,Sydney,Doubles,ATP,16,Wesley Koolhof,Jean-Julien Rojer,0,SRssS;RSRSRSS;sSSrRRS;RDSSSRs;RSrRssS;SSDSS;SSSDs;DsrSRr;RRrssSR;SrSsS;SSSs;srSSS;S/SR/SR/SR/sA/Sr.rrSsSA;SSAS;SSrSRrS;SssrrS;SsRSS;rSRrR;SsrSrs;RrSSRD.D/Sr/SS/sr/SS/sS/Ss/As/AR/SS/R,7-6(4) 2-6 11-9,1,QF,Hardcourt,01:36:26,,,,NED,NED,,,Matwe Middelkoop,Horia Vlad Tecau,,,NED,ROU,,
2017-01-12,6:19:01,Sydney,Doubles,ATP,16,Viktor Troicki,Juan Sebastian Cabal,0,SRSSS;rsSss;ARDSsS;rSsDsS;DRsSSRS;SSRSS;ASrrRSR;SSRSS;rDssSA;SRSSRs.SDSRrR;SsDrsRs;RArSSs;RSSsS;rSrDD;AsRSS;SSRRSrA;SRSARS,6-4 6-2,1,QF,Hardcourt,01:01:54,,,,SRB,COL,,,Nenad Zimonjic,Robert Farah,,,SRB,COL,,
2017-01-13,3:45:54,Sydney,Doubles,ATP,16,Jamie Murray,Juan Sebastian Cabal,0,SSSs;sssRRs;sRSSS;SsrrSrD;SSss;SsSRs;AASRS;RsSrSRS;SSsrS.ssSrA;SSrSs;sSDRsS;SsSDs;SSSS;RRSSSrS;SRSSs;SsSs;SRSDrSS;SSRsS;RSSRss;DDSRSSs;R/Ds/sS/SS/Sr/Ss,6-3 7-6(4),1,SF,Hardcourt,01:25:18,,,,GBR,COL,,,Bruno Soares,Robert Farah,,,BRA,COL,,
2017-01-13,5:25:35,Sydney,Doubles,ATP,16,Wesley Koolhof,Mate Pavic,0,SSSS;SSSRS;SRSSS;SrSrDSS;rSSsS;SRSDRSr;sSSS;SSSS;AsSS.SSSs;ARSRRSs;DSssDS;SRssS;SDRSRSS;SRsADrR;SSRsS;sRrSSs;SSSs.S/SS/Rs/RA/RS/rS/Sr/SR/SS/r,6-3 3-6 10-8,1,SF,Hardcourt,01:08:15,,,,NED,CRO,,,Matwe Middelkoop,Alexander Peya,,,NED,AUT,,
2017-01-14,6:13:52,Sydney,Doubles,ATP,16,Wesley Koolhof,Jamie Murray,1,SRSRSA;SSRSS;SSrSrS;DArrSR;DsSSS;sSDSs;SrRSsA;rSsSS;SrArss.Asss;SrrSSs;SSSs;SsArS;SsRSS;DrSSArs;SsDrSS;SSrSrS;RrSSss;SrsRRsS;rRSSRR;SSSRS,3-6 5-7,1,F,Hardcourt,01:14:19,,,,NED,GBR,,,Matwe Middelkoop,Bruno Soares,,,NED,BRA,,
2017-01-18,1:14:53,Australian Open,Doubles,ATP,64,Henri Kontinen,Santiago Gonzalez,0,SSSA;rSASS;RSSSS;SSSS;DRSSSs;RRSSSS;SSSS;SSSS;SSRSS;SARSS;SSSRS;SSRSS;S/SR/SA/RR/S.RSRSSRSS;SRASS;RRRSSR;SSAS;SSRSS;SADSS;sSSS;DSARSDSDSS;DSSSS;RSSSS,7-6(1) 6-4,1,R64,Hardcourt,01:10:22,,,,FIN,MEX,,,John Peers,David Marrero Santana,,,AUS,ESP,,
2017-01-18,1:15:02,Australian Open,Doubles,ATP,64,Nicholas Monroe,James Cerretani,0,SSSS;SsrRRSSA;SRSSs;SsDRSRRR;SSsA;SSrSrS;sSSA;SSSRRS;SrSSDS.AArSRA;SASS;SRsRSRSs;rSSAs;SSSDS;SRRSSS;SsSRs;SSsA;sSSA;SRSss;rSDRR;SSAS,6-3 7-5,1,R64,Hardcourt,01:05:04,,,,USA,USA,,,Artem Sitak,Philipp Oswald,,,NZL,AUT,,
2017-01-18,1:17:33,Australian Open,Doubles,ATP,64,Thomaz Bellucci,Rohan Bopanna Machanda,0,sSrRSS;ASAS;rSSsDRsS;RrSSsS;SSSs;rSsrsS;SSRsRRRSRR;rSSRSS;rSSrRAsS;SArrSS.SSARS;Ssss;RSSAA;SSSS;SRSRRSSs;RRrr;rRsSss;ASRsRS;RSRDD;SsDDSS;DRSSSrsrRSSRSS;SSDSs;S/rs/RR/SD/RS/SS,6-4 7-6(4),1,R64,Hardcourt,01:24:44,,,,BRA,IND,,,Maximo Gonzalez,Pablo Cuevas,,,ARG,URU,,
2017-01-18,1:20:28,Australian Open,Doubles,ATP,64,Brian Baker,Facundo Bagnis,1,SSSDS;RSSsA;sRSsrS;SsSS;sSrsS;SsSRs;SRSsS;rsSrSs;SrSSS;SSrsS;ssSS;SrsSS;S/RR/sS/Ss/sD/sR.RRRr;RSRsSS;SsSRrS;SsAs;ARrDSR;RRrr;RrRsR;RDSSDssDSS,6(4)-7 2-6,1,R64,Hardcourt,01:20:28,,,,USA,ARG,,,Nikola Mektic,Federico Delbonis,,,CRO,ARG,,
2017-01-18,2:50:23,Australian Open,Doubles,ATP,64,Marcos Baghdatis,Cheng-Peng Hsieh,0,SRsrrSSA;RDSRSSRR;srRsSs;SADsrs;rrSSSA;RRSrr;ARSrSS.RSrSrsSs;SAsA;rRrSR;rSsSS;sDASrS;SSARS;rSSSrDRSRSSS;SRsDsS;SssS;AASS,6-1 6-4,1,R64,Hardcourt,00:57:10,,,,CYP,TPE,,,Gilles Muller,Tsung-Hua Yang,,,LUX,TPE,,
2017-01-18,2:52:53,Australian Open,Doubles,ATP,64,Vasek Pospisil,Matthew Barton,0,SSSA;SSSrS;rRrD;rASrSs;sSrDRsRSDR;srSSRrsS;SssA;SAAs.Sssrs;rSSrSS;sRSSS;SsrSA;RSRssS;SRrSSS;RrSRSr;RsAsrs;DssSS;Ssss,6-2 6-4,1,R64,Hardcourt,01:04:03,,,,CAN,AUS,,,Radek Stepanek,Matthew Ebden,,,CZE,AUS,,
2017-01-18,3:05:22,Australian Open,Doubles,ATP,64,Andre Begemann,Robert Lindstedt,0,rSrASS;SSSs;SSSs;SRRSsS;SrSsS;rsrSss;SSsS;RRSsSs;ASRRARSs;rDSssrSs;ASrrrSsS;rSAsS;r/SR/Sr/rS/Ss/rA/Rr/S.ARsRSRRSSS;sSRSs;SSrSs;srSSDRrARR;sSAS;SSsRRS;ASSS;srSss;DrSRr;SRSAS;SsSS;sSRSS;S/Sr/As/AR/AS,7-6(6) 7-6(2),1,R64,Hardcourt,01:38:31,,,,GER,SWE,,,Jan-Lennard Struff,Michael Venus,,,GER,NZL,,
2017-01-18,3:17:37,Australian Open,Doubles,ATP,64,Marcus Daniell,Guillermo Duran,1,rsSrSS;SDSrSRSS;ssRsRDSS;RSRRr;AsRrsRRSRr;rrDSSSRr;RsrSDssS;SSSS;DrRsSr;SSRSs;rASss;sSRSRS;r/RS/Ss/Dr/SS.rDSSrSSs;SssrS;DRSSRSsRRsSS;RsSSs;rsrSsRsS;AARSA;rSSDDR;sSSS;sSsA;SSSS,6(2)-7 4-6,1,R64,Hardcourt,01:32:50,,,,NZL,ARG,,,Marcelo Demoliner,JoaoSousa,,,BRA,POR,,
2017-01-18,3:22:54,Australian Open,Doubles,ATP,64,Alex Bolt,Robin Haase,1,SRDRASAS;DSRsSRRsRSRR;ADRRSR;RrDR;SSAA;RSRRSsSRSS;SSRSS;rSSSS;SSSS.ASRRSS;SRSRSRSS;SDRSSRrR;SASS;ASSS;SrSAS;SSSS;ARSSrS;SSRRSDAs;SRRDR;SSSS;RRRR.SSRRRSSRSRAS;RSSSRS;SsrSS;sSRRSS;RSSSS;SARRSS;RSRSRSRSRSSS;SRSSS;RDRR;SRRRSSSS,3-6 7-5 4-6,1,R64,Hardcourt,01:46:45,,,,AUS,NED,,,Bradley Mousley,Florian Mayer,,,AUS,GER,,
2017-01-18,4:19:23,Australian Open,Doubles,ATP,64,Fabio Fognini,Jerzy Janowicz,0,RRSSSrRSRSSS;rDrR;DRsRSR;rSSSS;SsRSS;SrSss;RASSRs;SRSDSS;SsSDs;rSsDSrsS;RrSASRSRRD;SsSA.RSSSDS;RSSSS;srRSRR;ssss;SSSS;sRSSs;SSDSs;ASSS;SSsS;RSSSrS,7-5 6-4,1,R64,Hardcourt,01:15:12,,,,ITA,POL,,,Fernando Verdasco,Marcin Matkowski,,,ESP,POL,,
2017-01-18,4:51:24,Australian Open,Doubles,ATP,64,Luke Saville,Dominic Inglot,1,RRrSR;SSRsA;SDRRR;SSSs;SRSRSS;ASASDs;RsASs;SSSs.SRsAs;SSRSrS;rSSRrR;SSsrS;srASRRSS;rSSrsDRR;SSRSRs;rSRsSS;SSRsrs;DSSRSrSrSS;rRsSSRSRSRRR;RrSSDSrSSrSRSs,2-6 5-7,1,R64,Hardcourt,01:20:25,,,,AUS,GBR,,,Jordan Thompson,Florin Mergea,,,AUS,ROU,,
2017-01-18,5:18:19,Australian Open,Doubles,ATP,64,Marc Polmans,Yen-Hsun Lu,1,SASS;rsSDrSSrDSRArr;SsSrS;Sssrs;rSSsRS;RRrSSsSRSS;RsrRR;RDARSSrSsDRSrSSRrr;SASA.SRrRr;RSSRSS;RSrRR;RRSssS;RSSSS;SsSS;RSSRrsRsRSSrsS;RSArSDrSss,3-6 2-6,1,R64,Hardcourt,01:08:49,,,,AUS,TPE,,,Andrew Whittington,Jiri Vesely,,,AUS,CZE,,
2017-01-18,5:52:41,Australian Open,Doubles,ATP,64,Bob Bryan,Paul-Henri Mathieu,1,rSRSSs;SssS;SSSRS;rSDRSsSRAs;SsSs;ArSsrS;ASss;sRRASRRR;RSsSRS.SsrrRR;SRSss;SRSrrR;SRSRss;rARDSr;SASS,3-6 0-6,1,R64,Hardcourt,00:43:18,,,,USA,FRA,,,Mike Bryan,Benoit Paire,,,USA,FRA,,
2017-01-18,5:57:04,Australian Open,Doubles,ATP,64,Ivan Dodig,Malek Jaziri,1,SrssRS;rsSRDr;SSDAS;RsSrSS;RSSSS;sSRSs;DASSs;SssDs;SSSs.sSrrrR;RsSRSS;SSsrS;SDSSS;SSSRs;RrRr;SsSs;SSRSRRRSRsSS;SrDDR;SSAS,3-6 4-6,1,R64,Hardcourt,00:58:33,,,,CRO,TUN,,,Marcel Granollers,Stephane Robert,,,ESP,FRA,,
2017-01-18,6:55:53,Australian Open,Doubles,ATP,64,Julio Peralta,Wesley Koolhof,0,RSSSA;RsSss;RRRSR;DrSDSSSRSs;sSsRRs;RssSRs;RrSSSS;SrSrSA;sSSS;rSsRSRDSsS.SrrArr;rSsSs;SSSA;SSSS;SSSDS;Srsss;RSSRRR;SSrSs,6-4 6-2,1,R64,Hardcourt,00:59:36,,,,CHI,NED,,,Horacio Zeballos,Matwe Middelkoop,,,ARG,NED,,
2017-01-18,7:04:39,Australian Open,Doubles,ATP,64,Marc Lopez Tarres,Aleksandr Dolgopolov,0,SSrSS;RrSsDsRAsS;DDsRSSDSrR;SsSrS;ssSs;SRRSsRRR;RSssRS;SsRRSrSrsS;SSrSS;RSRrSr.RRRSD;SSss;SSAS;SsRSS;RrRSssSS;ssSS;ssSRS;rSrSsRSS;RRrr.srRSRr;SSSA;SSRSS;SSSRDS;SrSSrs;SSDSS;SsRSS;SSSRS;SRDSAS;SSSs,6-4 3-6 6-4,1,R64,Hardcourt,01:40:42,,,,ESP,UKR,,,Feliciano Lopez,Gerald Melzer,,,ESP,AUT,,
2017-01-19,1:13:41,Australian Open,Doubles,ATP,64,Pierre Hugues Herbert,Adrian Mannarino,0,SSRARS;RRsRSSRSSS;SSSS;SRRsRR;SsSDS;SRSSs;RRSRASSRsrSs;rrRR.AsAA;DRssRSSS;SrSRSS;SrSSRA;SRASS;rSrsrR;SsrsRRSs;SSsDRS;rSsSS,6-2 6-3,1,R64,Hardcourt,01:00:52,,,,FRA,FRA,,,Nicolas Mahut,Adil Shamasdin,,,FRA,CAN,,
2017-01-19,1:18:24,Australian Open,Doubles,ATP,64,Jurgen Melzer,Mate Pavic,1,RSRRR;sssRRs;sSsS;SSSs;SrRASS;RSDRSr;sSSDrs;SSSs;sSRRRSAS;rrSrSR.rrSSRAsrSs;SsSRs;RrsrSSRR;SSSRrS;rDsSRsSA;SSAs;sRSRRR;rsSSDS.SSSRrS;SSrRAS;SRsRsS;ssSS;RSsSS;RDsRR;SRSRRR;SSRsA;SSsS;SSSRs;SRSSRS;SRRRR,4-6 6-2 5-7,1,R64,Hardcourt,01:47:08,,,,AUT,CRO,,,Aisam-Ul-Haq Qureshi,Alexander Peya,,,PAK,AUT,,
2017-01-19,1:20:08,Australian Open,Doubles,ATP,64,Juan Sebastian Cabal,Ken Skupski,1,RsSRSs;SSSs;SsSRS;RRDssD;RSSSS;SSsRS;SsAS;SSrRsDss;SRSSs.RSRsRsSS;SSRSs;rDsrD;sSsS;SSSs;SSSs;ADSRSrSrSRDSsS;rSrSSS;ssss;ssrRSS,3-6 4-6,1,R64,Hardcourt,01:05:48,,,,COL,GBR,,,Robert Farah,Neal Skupski,,,COL,GBR,,
2017-01-19,2:13:33,Australian Open,Doubles,ATP,64,Lukasz Kubot,Johan Brunstrom,0,rSrSSs;RSRrD;DSSSrDAA;SSRSS;RRSRSR;sRSRRSsDSS;SSSS;RSRRSSsA;SSRSS;SsSS;SRSDsA;RRSSrSrR.sRSSrrSS;SSSS;SSsRA;DSSSS;SSSS;sRSsS;RsSRRD;RRsSSS;SRSsDs;SSSrS.SSSRS;RsSDRSrSsS;RSSSS;SRRRD;SDSRRSRD;SDSSRS;DSSSRRSS;SSSS;SRRSsS;DRRSR,7-5 4-6 6-4,1,R64,Hardcourt,02:10:49,,,,POL,SWE,,,Marcelo Melo,Andreas Siljestrom,,,BRA,SWE,,
2017-01-19,2:47:20,Australian Open,Doubles,ATP,64,Jonathan Eysseric,Purav Raja,0,SrRSSS;RSSDDSSRsRsS;sRRSSS;RSSSRRSs;SsSDRS;SrSAS;sSSS;RSSSrS;SSSRDA;rSRsDSSRDssS;RrASSrSDSs;SSSRS;S/SR/ss/Ss/AS/Ss/RR/rS/SR/Rr/A.SRAsA;SrSRSA;SDSSS;SRSRRR;DDRr;ASAA;SsDSA;sSSS;ssSRDS;SSSRA;sSsA;SSSrA;R/Ds/Rs/sS/sS/SS,7-6(9) 7-6(4),1,R64,Hardcourt,01:45:23,,,,FRA,IND,,,Fabrice Martin,Divij Sharan,,,FRA,IND,,
2017-01-19,3:23:05,Australian Open,Doubles,ATP,64,Nenad Zimonjic,Dustin Brown,1,RsAss;rrSSrSSs;SSrSS;RSSSS;RRSASRsS;SssS;sRSSS;SsRRsRSS;SSDDSRAS;ssSA;rSASS;RSSsS;S/Ss/SR/RR/Rs/SR/S.sRRSDr;AASS;SSRSrRRSSRrsss;SrsArrSs;DSsRRSrr;ASSRA;DSRDAsrSRAsrSS;AAsRS,6(5)-7 2-6,1,R64,Hardcourt,01:16:21,,,,SRB,GER,,,Mischa Zverev,Albert Ramos Vinolas,,,GER,ESP,,
2017-01-19,3:27:04,Australian Open,Doubles,ATP,64,Mariusz Fyrstenberg,Julien Benneteau,0,SSSA;SrSSs;sRSSA;RDSRR;RRSRR;SRSDRR;rsrrR;SAsRRS;SsrSRrDsDSSS;rRSRSSsS;RSAsS;SAAA;R/Ss/Sr/ss/r.SSsA;SArRSS;RSsRsS;SDSRrsRSRr;sASrRs;rsDRsSRSRR;RSSRSA,7-6(1) 6-1,1,R64,Hardcourt,01:17:32,,,,POL,FRA,,,Martin Klizan,Jeremy Chardy,,,SVK,FRA,,
2017-01-19,4:47:59,Australian Open,Doubles,ATP,64,Alexander Bury,Raven Klaasen,1,RSRSSs;RRSSSS;rrSSRssS;SsSS;rSSRRSSRRSSS;SARSRrrSSS;RRRR;RSRSSS;RRRsSR.SSAS;SSSRA;RSrRSsSs;RSSSA;DDRR;ASSS;sSSs;DSRSrSSRSS;SSSS;SRRSRR;sRASs;SDRRR,3-6 5-7,1,R64,Hardcourt,01:11:31,,,,BLR,RSA,,,Paolo Lorenzi,Rajeev Ram,,,ITA,USA,,
2017-01-19,5:01:21,Australian Open,Doubles,ATP,64,Sam Groth,Matt Reid,1,SSSS;SRrSSS;sssS;SSSA;sSArS;SRRRSSSA;SSRSS;SRSsA;SrSRsS;SSSS;ArSss;SrsRRSss;S/RS/As/rS/As.sDSrSrsS;sSSDS;SSSS;SSsRrS;RsSSs;SRrSRr;sSSA;SSRRRD.SRsSs;sSSA;SASRS;SSSrRS;srASs;SrSSRS;RrRSSSRSSS;SRsAS;SRRSSS;DRssSs;SSrRSs;SSSA;R/SA/sS/SS/SR/S,6(2)-7 6-2 6(3)-7,1,R64,Hardcourt,01:52:33,,,,AUS,AUS,,,Chris Guccione,John-Patrick Smith,,,AUS,AUS,,
2017-01-19,5:37:44,Australian Open,Doubles,ATP,64,Daniel Nestor,Andres Molteni,1,SRSrSS;rDRsSR;ASAS;RRSsRR;rSSsA;rsrrR.SsrSDS;DSRRSSSS;SSSS;rRSSARRSAS;SRSSS;SsrRSRSA;rssss;sSsRS;RSSSA;SRRRD,0-6 4-6,1,R64,Hardcourt,00:58:13,,,,CAN,ARG,,,Edouard Roger-Vasselin,Diego Sebastian Schwartzman,,,FRA,ARG,,
2017-01-19,6:47:23,Australian Open,Doubles,ATP,64,Sam Querrey,Jamie Murray,0,rSArSS;sSAs;ssSrRS;rRRD;SsSS;srSss;SRSDSS;rSssA;SSrsA.SsSRS;SsAS;sSSs;SRSRsDSS;SSSS;srSrrSSS;SSss;SRsRRSSS;rSRSSS;rSrSArsrSA;ARrSSS;SssA;S/rS/DR/Sr/RS/rA/R,6-3 7-6(5),1,R64,Hardcourt,01:12:48,,,,USA,GBR,,,Donald Young,Bruno Soares,,,USA,BRA,,
2017-01-19,6:57:32,Australian Open,Doubles,ATP,64,Alex de Minaur,Pablo Carreno-Busta,0,SRSSrS;SSsS;SsRrSDSS;SSRSs;SArsDS;SRSSS;RsDrR;SSSDS;sSSS;SsSS.ARSRSA;RsSrSrSS;RRSRSR;SSSRRS;RrsAAS;SSAS;sRRRSsRSRssRSRRSrR;RRSSSS,6-4 6-2,1,R64,Hardcourt,00:59:03,,,,AUS,ESP,,,Max Purcell,Guillermo Garcia-Lopez,,,AUS,ESP,,
2017-01-20,1:47:30,Australian Open,Doubles,ATP,64,Alex Bolt,Rohan Bopanna Machanda,1,RRSDSsArRR;SRRRr;rRDSsr;ASSS;RsSsS;RSSSS;rSRSRR;SArRSs.RSSsrS;SSAS;SRrSsrrsSA;RSSSS;SSrRSs;rRASAS;srsrSs;ASrSs;rSrSSs;sSDSS;SsrrSS;SDSss;S/Sr/Rs/rR/ss.RRSrSSrssA;SRsSrS;RSRASS;RssSA;sSSS;DrSSSs;RRsrSSRR;SSSA;SSSRS;SASRS,6-2 6(2)-7 4-6,1,R32,Hardcourt,01:56:17,,,,AUS,IND,,,Bradley Mousley,Pablo Cuevas,,,AUS,URU,,
2017-01-20,1:48:30,Australian Open,Doubles,ATP,64,Jean-Julien Rojer,Wesley Koolhof,0,SSRSA;SsRSS;SSAS;RSsSrs;RSsRrSsS;SSDRSRSS;sSSS;RRSRSR;SSsS.RRSSSRSS;SrSRAs;SRsRSDSS;SSss;SRSRSS;sSAS;RRSRD;SSSS;SSSS;ASSA,6-3 6-4,1,R32,Hardcourt,01:11:17,,,,NED,NED,,,Horia Vlad Tecau,Matwe Middelkoop,,,ROU,NED,,
