date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,server1_ioc,server2_ioc
2017-01-11,7:11:43,Australian Open,Singles,ATP,,Guilherme Clezar,Kristijan Mesaros,1,DSsSS;SAss;rDRAssARSS;DsARSRSrSS;SSsRs;ASDRRSRSSDRR;DSsRss;RRRsr.rssSS;rSRSRR;RRSSSS;rAARSRRSSS;RssRSA;RsDrsR;RSSsS,2-6 1-6,1,Q,Hardcourt,01:00:23,BRA,CRO
2017-01-11,7:19:27,Australian Open,Singles,ATP,,Riccardo Bellotti,Vincent Millot,1,RrSRSSRSRr;sRSSS;RSrsSS;rRDR;RRSSSS;RSRSSA;RRRSSssRRR;SSrDDSSRsS;RsADRr.SSrDsS;SDsrRssS;sSSs;rSDRSsrR;SsSRRS;RRRR;RrRSSSrSSs,3-6 1-6,1,Q,Hardcourt,01:03:40,ITA,FRA
2017-01-11,7:28:49,Australian Open,Singles,ATP,,Yuichi Sugita,Marc Polmans,0,SSSRS;RSRRR;SASDA;RSDRSR;RSRRSSARSS;SRRRSSRSSS;RSARSS.RSRSSRSRSRRR;SASS;RSRRSSRD;RSARRSSS;SSSRS;SSRSS;RRRSSR,6-1 6-1,1,Q,Hardcourt,00:57:19,JPN,AUS
2017-01-11,7:32:38,Australian Open,Singles,ATP,,Kimmer Coppejans,Tennys Sandgren,0,SSRSA;RSRRR;SSSRRA;SSSRS;RRSSRASRSS;RRRSSR;SSSS.SSDRARSA;SSRSS;ASSA;RSDRASSS;SRARSS;SSSS;DSRSAS;SSAS;RSASS;SSRSS;RSSSS;SSSS;S/SS/SS/SS/SR/SD/R,6-1 7-6(5),1,Q,Hardcourt,01:08:58,BEL,USA
2017-01-11,7:35:45,Australian Open,Singles,ATP,,Matija Pecotic,James Mcgee,1,RASrSRrr;SrRRr;RSDSsrSs;rsADRSSS;SsRRAs;rrsDSsRsAS;SDRSrD;SSrRsDrr;sSDRSS;sSSA;RsDRr;DSDRR;R/SS/RS/SR/SR/S.sSSRS;sRSSrs;sRASS;sRRRr;rDRr;SrDRr;SAAs;SSsS;SrAARRArrr;SRRSsRsS;RSRARASS;RRRD,6(3)-7 5-7,1,Q,Hardcourt,01:48:42,CRO,IRL
2017-01-11,7:44:27,Sydney,Singles,ATP,32,Viktor Troicki,Paolo Lorenzi,1,AASS;SSRRrSSrSrRSrSSS;SRsAA;rSrRsR;SSrSrs;sSRSs;SDssA;SAsDRrSrrsSDSRADsS;sSSS.RsRsrssRSRDSsS;RsSrSs;SSSA;ArARSrrAsS;SRSSrRss;RSSSS;SRRRSR;ASRAA;SDSRSS;rSSSA,3-6 4-6,1,R16,Hardcourt,01:32:10,SRB,ITA
2017-01-11,7:45:23,Australian Open,Singles,ATP,,Reilly Opelka,Stefano Napolitano,0,RSSRAA;SSARS;RASARA;SSSDRS;SARRAS;SRSSA;ARARAS;SSSS;ARDRASRSSS;SRSRSS;ASRSA;ASRSRRRSRR.SSDAA;RSRRD;DSADARAA;SSRSS;SASA;SSSRS;RSASA;SSARS;DASSS,7-5 6-3,1,Q,Hardcourt,01:09:09,USA,ITA
2017-01-11,7:49:02,Australian Open,Singles,ATP,,Blake Mott,Alexander Kudryavtsev,1,SSSS;SSSS;SSRSS;RSRRSSRR;SASS;RRRR;SSSA.SSSS;SRSSS;RRSSRSRR;SASRA;RSSSS;SSSrRRRSSRSS;SRSRSRRR;RSRSSS,1-6 2-6,1,Q,Hardcourt,00:48:23,AUS,RUS
2017-01-11,7:50:47,Australian Open,Singles,ATP,,Marco Chiudinelli,Mitchell Krueger,1,SrsRSS;SDSSA;SRsRSRRAARrsSRSS;SRRSRARR;RRSSSS;RRSRR;RSSSS.RRRSSASS;sSSS;SSSS;SSSRS;RRSRR;SSSDS;SASS;RRRR;RRSSSS;RRSRSD.ARRSSA;RRASSS;RSRSSS;sRRASS;SRSRARSRRSRSSS;SSSRS;RRASSS;RSSRSRRSRR;SAAA,6-1 4-6 3-6,1,Q,Hardcourt,01:56:02,SUI,USA
2017-01-11,8:01:44,Australian Open,Singles,ATP,,Matthias Bachinger,Franko Skugor,0,SDSSS;DRRSSR;SSSS;SRSRSS;RSSSS;RSSRSS;SSDRSA;SSSA;RRRR;SSSDRS;SSSA;SSSRS;S/SR/RS/SS/SR/RA/SA/D.AAARDS;SSSS;RSRSRSRR;RRSSSS;SRSSS;SSSS;SRASS;RSRSRSSS;RRSRSR,7-6(6) 6-3,1,Q,Hardcourt,01:15:19,GER,CRO
2017-01-11,8:02:16,Australian Open,Singles,ATP,,Julien Benneteau,Nikola Milojevic,1,RRRR;RSSRSRSS;ASSA;SRRRR;RRAASS;RRRSR;SSSS;SSSS;SSAS.SSSRRS;SSRSRS;SRSSRRSRRR;SRSSS;RSSSS;RSSSRS;RAASRRSRSS;RSSSS;AARRRSRR,3-6 3-6,1,Q,Hardcourt,01:11:22,FRA,SRB
2017-01-11,8:13:09,Australian Open,Singles,ATP,,Bradley Mousley,Marton Fucsovics,1,SRASS;ARRSRSSS;ASRSS;RSDRSR;SSRRSDSRSRSRRD;SRDSRSSS;RSRRD;RSSSDS;RRRSSSRR.SSRSRDRR;RSSRSS;RRDSR;SSSRRRAS;SDRSRR;SSSS.RSSSS;SSSRRS;SRSRAS;SRDSAS;RRSSSA;SRRASRSS;RSSSA;RRSRASRSSS;SSDSRRSRRR;SRASS,6-3 0-6 4-6,1,Q,Hardcourt,01:44:13,AUS,HUN
2017-01-11,8:41:01,Australian Open,Singles,ATP,,Duckhee Lee,Nicolas Kicker,1,SRRASA;RSRRASRSDSSS;RSSRSS;RSRSSDRSSS;SRSDSRRSRD;SRSSRS;SSSRS;SDDSSRSS;ASSRRRARSRSS;RRSSRR;RRRR;RSASRA.SRRRR;ASSRS;SARSRRSA;SSRSS;RSRRSR;SRSRRSRSRSRR;RSSDSS;ARSSS;RSSSS;SRRRSR;SSRSRRRSSRSS;DSSDDR.RSRSRSSS;SRSRSRRSSS;SSSS;RSRSARRR;SSARA;RSRARR;SDRSRSSRARSS,7-5 5-7 1-6,1,Q,Hardcourt,02:40:57,KOR,ARG
2017-01-11,9:07:40,Australian Open,Singles,ATP,,Mathias Bourgue,Jonathan Eysseric,1,RSSSS;RRDD;ASSS;RSSRSS;SSRRSDSS;RSRDR;SRSDSS.SRSSS;SRSSS;SSSS;SSSS;RARRSSss;RSSSS;RAASRA;SRRSSRRR;RSSRRSRSDSSS.RRSSRR;SRSSS;RSSSS;RSSSS;ASSS;SRRSSS;RSRRSR;SRRRSSSS,6-1 3-6 2-6,1,Q,Hardcourt,01:27:26,FRA,FRA
2017-01-12,2:15:00,Sydney,Singles,ATP,32,Gilles Muller,Pablo Cuevas,0,RrAssS;AsSS;ArSSA;RRRSsSSS;RrssSS;RssSRRSS;ASSA;SRAsRA;SsSRS;DsRSRSsS;srsrARsA;rrRSsSSs;r/sS/SA/rR/SA/As/S.SrAss;RSSADS;RRSSRr;RsDRAr;sSsS;sArSRrSS;sRRRR;RRAsAs;SRSSs;AsARrA,7-6(5) 6-4,1,QF,Hardcourt,01:36:39,LUX,URU
2017-01-12,4:13:11,Sydney,Singles,ATP,32,Andrey Kuznetsov,Pablo Carreno-Busta,1,SDSSRs;SSsrrS;rRRr;rsrsRsDSSs;SrRRAr;SsRrSS;SrrssrDASs;SSrss.rsSSS;ASss;SsRrrSSs;SSsS;sDsAA;sSRsS;sSArS;RsSrSA;sRDssS;rRsDsSrR.SssS;SRSrRSRsrR;AsrsDRAs;SrSARDAS;SsSS;SRRRsr;rsrArSAs,6-2 4-6 1-6,1,QF,Hardcourt,01:45:20,RUS,ESP
2017-01-12,6:41:17,Australian Open,Singles,ATP,,Denis Kudla,Darian King,1,SSSS;SSRRSS;ASARRRRR;SRSRRR;SASRS;ASRSS;SSSRS;SRSRSRRSSRSS;ASRRRR;SRSRSA.RRSSSRRSRSSS;SRRASS;SSRSS;SSSS;SSSRS;SSSS;SRSSS;RSSSRRSS;SRSRSA;RSSSRRRSSRRR.RSRSRSSS;RSSAS;SSSRS;SRRRSSDR;ARSRSRRSRR;RSSSS;RRSARSRR;SRSDSRSRRR;RSRSSS;SRRSRR,6-4 4-6 4-6,1,Q,Hardcourt,02:06:51,USA,BAR
2017-01-12,6:55:19,Australian Open,Singles,ATP,,Bjorn Fratangelo,Stefanos Tsitsipas,0,SRSSS;SRDRSR;SASA;SSSA;SRRRSR;RSSSRRSS;SSSS;SSSS;SRRRSR;SSSS.RRSSRSSS;RRRR;SSRSRS;SSRSRA;SASS;RRSARSSRSDRR;RSSSS.RSRSRR;SSRSS;RSARSRSRSS;SSSS;SSRSS;SSSS;SRRRASRSSS;SSDSS;RSSSRRRR,4-6 6-1 6-3,1,Q,Hardcourt,01:40:57,USA,GRE
2017-01-12,6:56:00,Australian Open,Singles,ATP,,Francis Tiafoe,Yannik Reuter,0,SRSRSRAS;RSSRSRRASRSS;RSSRSS;RSSSS;SRSSS;RRRSSR;RSSRDR;RRSSSRSS;RRSSRSRSSRRSSS;RRSSRR.SSRAS;RRSRR;ARSAS;RDDSR;SSSRRS;RRRR,6-4 6-0,1,Q,Hardcourt,01:10:04,USA,BEL
2017-01-12,6:57:19,Australian Open,Singles,ATP,,Lukas Lacko,Maximo Gonzalez,0,RSSSRS;RRRSSSRSRSSS;RSSARS;SRRSSA;SDSSDS;RSSRSS;SSSS;RSRSSS;RDSRR;SSRSRS.SSSS;SDRRR;RSSSRS;SRSSRS;SSRSS;SSSA;RSSSS;RRRSSR.SRARSRRSSA;RRSRR;RSSRSRRR;RSRRSR;RSRRSSRSSS;RRSSSS;SASS;RSRDR,4-6 6-2 6-2,1,Q,Hardcourt,01:52:11,SVK,ARG
2017-01-12,7:05:06,Australian Open,Singles,ATP,,Miljan Zekic,Di Wu,1,ARASRS;SSRSRS;DRARD;SRSRSS;SSSA;DDSRSR;SSSS;SSSS;RRSRR;RSRSSS.RSRSSRSS;SSSS;SRSRARDR;SRSSS;RRRSD;SSSDS;RSSSRS;RSSSS,4-6 2-6,1,Q,Hardcourt,01:00:15,SRB,CHN
2017-01-12,7:19:33,Australian Open,Singles,ATP,,Mohamed Safwat,Tim Smyczek,1,SSss;RsASS;SSrss;sAArRRsS;rrADr;SRSSS;SASS;SSADrRSS;ASsA;RSRSSS.SSSDrA;SSAS;rSsrss;RrSRSSss;SrrsrR;DSSSS;RrsSSRrASs;RSSsS;SrrRR,4-6 3-6,1,Q,Hardcourt,01:03:39,EGY,USA
2017-01-12,7:41:36,Australian Open,Singles,ATP,,Ivan Dodig,Laslo Djere,0,SARSRRRD;SSSRRRRD;RSSARRSS;SSSRS;SRSRSA;RSSSS;RSSSS;SRSSRDSRRR;SSSA.RSASA;ASSS;SSSDS;RDSADSSRRR;SSSRS;RRSRSR;RSRSSRAS.SDSSRS;RARRSR;SSRSA;SRASRS;SSSS;RSRSRR;DRSRR;DRSDSR,6-3 1-6 6-2,1,Q,Hardcourt,01:50:45,CRO,SRB
2017-01-12,8:11:21,Australian Open,Singles,ATP,,Kenny de Schepper,John-Patrick Smith,0,ADRSRR;SSSRS;SARSS;SRRSRSSS;ASSS;SSRSS;SRSSS;SRSSRS;RAASS;SSSS.SASS;RSRSSS;SASS;SRRSRSRASRAS;SSRSS;RSRSRSSS;RRSSSRRR;SSSS;SDRRSD,6-4 6-3,1,Q,Hardcourt,01:02:00,FRA,AUS
2017-01-12,8:23:39,Australian Open,Singles,ATP,,Yuya Kibi,Andre Ghem,0,SSSRS;SSSRS;SSSRRS;SSSS;SSSS;SRRRSR;RSSRRSSS;RRSSDR.SRRRSR;RSSRSRSRSRRSDR;RSSRSRSS;RSDRSSSS;SRRSRR;SSSS;RSSSS;SSSA;RSDRSSRR.SSRRSS;RRRR;SRRSSS;RSRRR;SSSS;SSSS;SRSSRS,2-6 6-3 6-1,1,Q,Hardcourt,01:31:43,JPN,BRA
2017-01-12,8:25:53,Australian Open,Singles,ATP,,Go Soeda,Adrian Menendez-Maceiras,1,RRASSS;SRAAS;RRSARR;RSSSS;SSRSS;SRSRSS;SRRSSS;SSAS;SRSRSRRR.RSSSRRRSRD;SSSS;SASS;SSSS;SSSS;DSSSRS;SSRRSS;RSSSS;SSRSS;SRRRSSSS.RRSSSRSS;SRARRSRSSRSS;RSRRR;SRSSS;SASS;SARSS;RSSRSRRSSRDSSS;SRRSRSSRSS;SSSS;RSSRSRRR;RSRRSR;SRRSRSSS,6-3 4-6 5-7,1,Q,Hardcourt,02:18:22,JPN,ESP
2017-01-12,8:39:36,Sydney,Singles,ATP,32,Daniel Evans,Dominic Thiem,1,SAsS;SSsrA;SSSrS;rSsSs;srrSrR;SSsS;SRrssrSs;ssSS;RSsrsrrR.SRSSrDRR;SrrSsrRSrSsS;RSSRrR;rrRsR;RsSRSS;SSSRRRrr;SRrRsr;sRRSSS;sRRsSrSDrSSrAS;ssRsrrrSSs.RSrSrsRr;rrSsSrSrrSSS;sRSRRR;SSsRs;ssSDS;ssrSs;RDRr,6-3 4-6 1-6,1,QF,Hardcourt,02:02:14,GBR,AUT
2017-01-12,8:41:34,Australian Open,Singles,ATP,,Ernesto Escobedo,Tatsuma Ito,1,sSRSrs;SARRrR;SrSSs;sRSRRr;SsSS;SRSsA;SSAs.ArrSRR;SSsrS;SrrSSS;RASrsS;DsRRSr;SRsRRR;SASs;SRsrSRss;RRssrR,1-6 3-6,1,Q,Hardcourt,00:59:25,USA,JPN
2017-01-13,10:40:48,Sydney,Singles,ATP,32,Andrey Kuznetsov,Daniel Evans,0,DrRD;SSSS;RrSRssSRRSSS;SSrSD;SRrrSr;SrsRSS;sRsSs;SRSrSs.rSSrSrSrAs;ssrsDS;SASA;ArrSrR;SsrrRSSS;SSsS;RRRR;RSSrRR;AsRAS.SsDsS;SSSRrS;SRssrS;rRsrr;DsSARDSS;RrASSrsRss;SSRrSs;rSSsA;SssS,6-2 3-6 6-3,1,SF,Hardcourt,01:51:08,RUS,GBR
2017-01-13,3:25:24,Australian Open,Singles,ATP,,Casper Ruud,Jonathan Eysseric,1,rrSSSs;sSSs;sARRSrAs;sSSA;srsSS;SsSrS;SSSS;SRSrDR;sSrRSRsS.ssrRsS;SSRSs;SSSs;sRrSsS;sssS;RSSRRSRR;SAsDRS;RSSSS;SDSSrS.SRSsRs;srrSrsrR;SSRSRS;SRrAAs;SsRss;srsSs;srssA;rRSSrSRssS;SSSrS,3-6 6-3 3-6,1,Q,Hardcourt,01:04:37,NOR,FRA
2017-01-13,6:11:11,Sydney,Singles,ATP,32,Gilles Muller,Viktor Troicki,1,SSsS;RSDsDR;sRSDSA;SSsA;sSsS;SsAs;SSrSRRAS;SSrSS;RsSrrSAs.SrSRSs;ASRAs;SAArs;RsSsA;sSSS;AsrrRSDSsRSA;srASS;rAAAA;SRsAS;SDrASA;ASAS;rSsRsS;r/Rs/Ds/As/AS/Rs/sR/A,3-6 6(6)-7,1,SF,Hardcourt,01:29:17,LUX,SRB
2017-01-14,2:44:01,Australian Open,Singles,ATP,,Lukas Lacko,Denis Kudla,0,RrSRsSSS;ASSS;sDsSrS;RSSrSrRsSS;RsSSS;RsSrrr;RSSSA;DArRsSRR.rSASrS;RRSRr;ssRsS;SsAS;ADssrRARrASRRSSrsS;RRRSSsSA;RARsSA;sRRRR,6-2 6-2,1,Q,Hardcourt,01:11:45,SVK,USA
2017-01-14,4:46:55,Australian Open,Singles,ATP,,Reilly Opelka,Casper Ruud,0,ASAA;RsrrSsSRSS;SsrSA;sSsS;ASsA;SrsSRS;SSsA;SrSSS;SAAs;SRRsrSrSsRSS;ASsA;SSSS;S/rR/SS/AS/rs.RSSSA;SSss;sSSS;ASrRsrsRARSS;SrrRR;sssA;SrSSs;RssAS;SrrRAR,7-6(2) 6-3,1,Q,Hardcourt,01:13:37,USA,NOR
2017-01-14,9:39:19,Sydney,Singles,ATP,32,Gilles Muller,Daniel Evans,1,SSSS;DDSSSRSS;DsASs;ssAS;RDSSsS;RAsrARSS;AASDS;ssSs;SSSA;SrRSRSSRAs;RssAS;rSsrrsSA;S/RS/rr/AR/ss/sD/s.SSRSS;SArrRASs;DSRRsR;RrAASS;RsSSRs;ARSSA;DRrSAR;AsSDrs,6(5)-7 2-6,1,F,Hardcourt,01:29:07,LUX,GBR
2017-01-16,10:00:49,Australian Open,Singles,ATP,128,Sam Groth,Steve Darcis,0,AAsDs;rRsrSr;SDssDA;SSSrS;sAADDRRArSArArsS;SrSrSs;sSsRS;ssrSS;ssAs.SSSRS;rrsSDr;ssSS;SsRRsA;RSsArS;rASDSS;SSss;ASrsRrRssA;srSSrs.ASSA;RRSSss;RSSSrS;SRsSRS;SsRRrr;SrsRSS;RsRRAr;SSARS.SArRRsSDrR;SASrS;rrSssRrr;SSSS;rSAsRs;SSRSRs;SARSS;sSrRsS,3-6 6-3 6-2 6-2,1,R128,Hardcourt,02:11:00,AUS,BEL
2017-01-16,11:39:29,Australian Open,Singles,ATP,128,Jurgen Melzer,Roger Federer,1,SSSs;sssS;sSAS;srSSS;RSDSSrSS;rSSrRR;rSRSSRSRRSRr;SsSA;SsRSrs;ASsS;RRRr;sSSA.RRrR;RsRASrSS;SsSS;AsAs;ssSs;sRrARSrr;sSSS;RArrR;SrSRSRSS.SSSA;SRSSRRSA;rSsrARsS;RSRRR;SrsSS;sRrSRSSA;sRARsRSA;RrSRR.SAAA;RsSSRS;SRSArRSRAA;rRsRR;DrAsSS;RrsSss;SRSsRS;SRrARR,5-7 6-3 2-6 2-6,1,R128,Hardcourt,02:06:06,AUT,SUI
2017-01-16,1:10:40,Australian Open,Singles,ATP,128,Alex de Minaur,Gerald Melzer,0,rSRrSsSs;ssRRss;AsSrrs;SSrSrRSS;SSAs;rSsDRSSrRSSs;SRrRSSsS;SSRSRS;rRSrSSSS;SSAS;sRrSRr;SSRSS.RSSRRr;RrSRR;RSSsrRss;rRDSAr;SRrRsr;RrASSRsrArSRSs;rSSsRS;RRRsSSSrRR;srsSRS.SSrsrs;rRRR;RSSSRS;SSSs;rrsSSRRR;RSRrASrr;SSSRRS;RSRRAr.SSsS;SsRrAS;rDrSsSSs;sSDRRSSrDr;SSsRs;SSsRS;SSSRs;sRSAs;rRRSSR;SRADRSsrSrsA;RSSSrRSS;DSSRSrSA;R/SA/sS/SS/RR.SRASDS;srDRSR;rAsSS;RDrD;sssDDs;sSSs;RSsRSs,5-7 6-3 2-6 7-6(2) 6-1,1,R128,Hardcourt,03:42:59,AUS,AUT
2017-01-16,1:14:29,Australian Open,Singles,ATP,128,Viktor Troicki,Damir Dzumhur,1,AAss;DSSrSrsrsS;Ssss;sRRSSS;RrRSr;SssRS;ssSS;rRRR;rSsSS;SRRrSr.SRSsRS;sRrSSrDR;SSSA;SRrrSsSrsS;sSrrSs;sRsSS;RSASRRRr;RSSSS;ASRSA;SrRsrR.SSAs;RsDRSSSs;DSDRsr;rSSSs;SSRrRR;SSrSS;ASsS;sssA.SssS;SSSS;SRrsSrrr;sRRSSS;RASrss;DSSSS;rrsRASrr;ssDss.SRSSA;SDrsDSsS;ARSRRsAS;RSDsSRsRSs;SSSRRS;sRSsrs;sssA;RRrsSSRsSrrr;ASsA,4-6 4-6 6-2 6-2 3-6,1,R128,Hardcourt,02:47:07,SRB,BIH
2017-01-16,1:16:19,Australian Open,Singles,ATP,128,Kei Nishikori,Andrey Kuznetsov,1,SsrsRS;rsSSrS;rSSRsA;RSsrSs;SSss;SSsS;SrASS;SAsS;rSARRSRR;sArRrR;RRRr;SSSrrS.rsSRrSRssrSs;ASSRs;SSsRS;rrRr;Sssrs;RSSRrR;SrSSS.RSSSRs;SssRs;SRRSSrSS;RsSRRR;DsRRsR;srARSs;RDDr;sSRAS;Asss;rSssA.RSRsSrSS;RsRrSsrR;SRSRSrrr;SRSrsrRR;RRRSR;RASRRSSS;RsSSs;ssSS;SrRsSs;SSsS;RSsSS;SSrRSrsRSS;R/rS/SR/sA/sS/Rr/RS/R.SrSSrs;SsrsrA;SAAs;rrrr;srsrRSSS;SARSs;ASSs;rrSSRSRD,7-5 1-6 4-6 7-6(6) 2-6,1,R128,Hardcourt,03:34:51,JPN,RUS
2017-01-16,1:17:30,Australian Open,Singles,ATP,128,Aljaz Bedene,Victor Estrella Burgos,0,RSSSS;ssSA;rsRSSS;rsrRSsSRSA;SrSSA;RSRRr;SSsrrRARsS;SsSRrS;sDRSSRRsRR;SSRsrRDSRSrSsS;ssrsrrrsSRsS;RSSSRS;R/RS/SA/Ss/SR/RS/Sr/rS/R.SRrrSSSS;sSSS;RSSSRRsRSS;RRsSDr;SRDsSS;ssAA;SRRsRr;SSRrsrSS;SDRSsRSS;SSSS;RSrSSS;srrrR.RARrsr;srSSs;SsDRDr;sSARs;rSRRD;DRSrAsss.RSRrSR;rSsAs;sSsRA;SASRDRSrDSSDARRr;SSss;SSSS;SSsS;DSDRr;SRRSSrsRSS,7-6(7) 7-5 0-6 6-3,1,R128,Hardcourt,03:10:17,GBR,DOM
2017-01-16,1:17:45,Australian Open,Singles,ATP,128,Ryan Harrison,Nicolas Mahut,0,sSRsA;SsSDS;SASs;rRSSSS;SRsrsS;sRSRRSRSRR;rRRr;rrSSRR;sSAs.RRSSrR;rRsrssSS;SssRs;SSSS;sSrSRS;SrDrD;sSRRSRRsSRrsrR;SsRrSA;RsAsDrDsSS;ARDSRArssA.rSsrSS;SSsS;srRrSsSrsS;ARrsSS;RSrsrr;sSRRSS;DDrSr;SrSSS,6-3 6-4 6-2,1,R128,Hardcourt,02:03:07,USA,FRA
2017-01-16,2:39:37,Australian Open,Singles,ATP,128,Sam Querrey,Quentin Halys,1,srArDr;SsRsA;rsSSA;RssRRD;rDSASS;ArDrSSrSrr;RrRr;RsRRSSsRRsrSSDrSSS;SsSS;SASS;SRSSA;SDSRSs;S/SA/Sr/SR/Ss/Ss/sA/Ss/SA/sr/DR/s.DRSASRDsSS;ASSS;ssRRSDss;rRrSD;rsRRsR;sADDAA;SRASS;SsAS;RsSSS;DArsArRsss;SASRS;ssSS;S/SS/Ar/ss/Sr/rS.AAsS;srrssS;sssA;sSAA;rSSAA;DSSSrrrR;rASsDA;ASSA;rAAAA.RrssrSrD;ArSrDASS;AsrsA;ssArRS;AASA;SRSAs;AAAA;DRASSs;sAAA;SAAS,7-6(10) 6(4)-7 3-6 4-6,1,R128,Hardcourt,02:45:58,USA,FRA
2017-01-16,3:13:43,Australian Open,Singles,ATP,128,Bernard Tomic,Thomaz Bellucci,0,sSRsS;sRRARR;SSss;rAsRsRSRRSSA;SSrSS;SASs;ssARS;rDRSSsSRSDRr.SsAs;sSDSrS;SSrRss;ArRrR;SsrDRsrsrsArss;RrrAR;SSAA.SrsSrRRSArrSSA;ASDSS;rrSsss;SSSA;SSsA;SSSA;SSSA;SSAA;rSrRR;SRArAS,6-2 6-1 6-4,1,R128,Hardcourt,01:37:30,AUS,BRA
2017-01-16,3:38:05,Australian Open,Singles,ATP,128,Andrey Rublev,Yen-Hsun Lu,0,rRSSAA;ASSs;SDsrsS;sARsS;rSASs;ADSRSS;sRsss;ArRssS;rRrsSSRD;SsAS.SSAS;ASrSrA;RRARSAsS;AsArrS;SrRrAAAs;rSSSrRRr;rrSrSsRASs;SrsSS;rrAsSS.SRRRD;DDrAsSSDSs;sADRSS;SSSrS;sASrS;rrSRR;sDsSRs;sSRsA;sASrA;SSss;ASARs;rSSSS;R/SS/Rr/sA.DRSsSs;RSRsSA;RRSArAAs;rSSrRr;RRrSSArR;SsrDRsRSSrSS;RRASsRss;rSRsDSRD;sRrRSSsS,4-6 6-3 7-6(0) 6-3,1,R128,Hardcourt,02:50:55,RUS,TPE
2017-01-16,3:52:22,Australian Open,Singles,ATP,128,John Isner,Konstantin Kravchuk,0,ASRrAS;SRrsRD;AADSS;ArSSS;RsADrsAA;SSDAs;RsSAA;SAsS;srrssA.SARAA;SASA;SSAs;ssRSS;rArSSRArRSRsRSrR;DsSARS;sSSs;SSAS;sRSSA;ssAS.AsSS;SASA;SrsRSS;DARSsA;SRsADS;SARsS;SSAS;SsSS;ASrrAS;sRAAS;RrSSRSSRsS;rSSsS;S/AS/rA/SR/sS/DS/S.ASAA;rDsrSr;SSRAA;SRRRSR;DsASRRRSSA;SAAA;AAAS,6-3 6-4 6(5)-7 6-1,1,R128,Hardcourt,02:24:07,USA,RUS
2017-01-16,4:34:21,Australian Open,Singles,ATP,128,Marin Cilic,Jerzy Janowicz,1,sRAsA;AsSS;ADSSrS;RsRrSASrSS;RrSSSRrSDr;SsRSA;SrrsSRAA;SRSsA;sAAS;RSRASDss.sSsA;SRDRSASRSs;AssA;SsAs;sAsA;RssRAA;SDrSSs;sSSS;SrDrAr;ssARA.ASsDDS;RSsrArSRSRSs;sASRS;RsRSDR;SsRSA;sSSS;SssS;SRsDRD.sSRRsRsA;SRRSRsRsSS;ssAS;SsDRSS;DSsSA;srRrR;RSAsS;RrrD.SSARDrsS;RAsrsRrR;rsSss;sRASS;SAAs;AASS;RASAA;rSSsA;ssrArS,6-4 6-4 2-6 2-6 3-6,1,R128,Hardcourt,03:05:21,CRO,POL
2017-01-16,5:15:13,Australian Open,Singles,ATP,128,Go Soeda,Malek Jaziri,0,SRrSRsSS;SsrSs;SsrSrS;sssrDS;SSss;rASSrS;SRsRrr;SsSDrs;rRSrr.sArrrsSs;ArrrSARr;SrRrsR;SASrrRSRsS;sSss;DsSrrr;SSRSS;SSsS;rASrDD;RSrsrsRSSrRR.SSSS;DrrR;AsRAs;SrsSrrSrrSsA;sSrSs;rSSRAS;ssRSA;SRRRssss;rsSArs,6-3 6-4 6-3,1,R128,Hardcourt,02:00:44,JPN,TUN
2017-01-16,5:17:54,Australian Open,Singles,ATP,128,Andy Murray,Illya Marchenko,0,DSSDsDRr;RDrR;sSrrAA;SDDRr;SRSsS;SRSsrS;SrASs;RSRsSA;rsRSrSrR;rssRsA;SRssrs;SrSRRr.SsSs;rSsSS;SsrRrR;ssSDS;sSrrSs;SrSRSs;srrSsrsrArSrSs;rSSrrsRr;sDrSSS;SSRRSS;rSSsrrrsSS;rSsSRs;R/rr/Ss/sR/rA/SS/s.rsSsS;RssAS;rsrADsDR;SSArS;sRARrr;SARrSs;SSArA;rAsrAs,7-5 7-6(5) 6-2,1,R128,Hardcourt,02:47:50,GBR,UKR
2017-01-16,5:45:58,Australian Open,Singles,ATP,128,Dusan Lajovic,Stephane Robert,0,SSSS;SSSRS;SSrRSs;sSRRsrSRSRrR;srrssS;RssRsRSA;SrASrS;ssss;sSRRDsSS.DrSrSSSrRR;SSRSS;SsrSs;RsrsSs;srDrR;RRSSrSRSSrSA;ssRRDSSA;srRDAR;rARsrSsrRSRR.RrsRSSsRSS;rsSrRSsRSrsrsS;rrSrD;RSSrrR;SSsDRS;SDSrsS;sSrsrrrSAS;DSRRR;RsSss,6-3 6-3 6-3,1,R128,Hardcourt,02:00:02,SRB,FRA
2017-01-16,5:53:25,Australian Open,Singles,ATP,128,Diego Sebastian Schwartzman,Pablo Cuevas,1,SssA;RRRSr;SAAA;SDsSA;SSrSA;SSrsS;SsRSS;SSDSS;RSsSs.ArSRrSsRrr;srrAsDRSDsRSRR;RSrsSA;SssrS;rsRRR;srSRSS;RSsRSRSRss;sSsDS;RsRRD.SSRSS;RRSsSDRD;RSRSsRsDSs;ASRrADRr;SsSS;ArArSRRR,3-6 3-6 0-6,1,R128,Hardcourt,01:22:33,ARG,URU
