date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,status,server1_age,server2_age,server1_ioc,server2_ioc,server1_rank,server2_rank,server1b,server2b,server1b_age,server2b_age,server1b_ioc,server2b_ioc,server1b_rank,server2b_rank
2015-03-26,22:55,Miami,Doubles,ATP,Main,Andre Begemann,Pablo Cuevas,0,RRRSR;SRRSSS;RRRR;SSSS;RRSRSR;SRRSRR;RRSRR.RRSRSR;RSSRSS;RRSSRR;RRRR;SRRRSR;RRRR;SRRSSRR;SRRRR;RRRSSSS;RSRSSS.RRR/RR/RR/SR/SR/RR/RS/RR,1-6 6-4 10-7,0,R32,hard,1:03,,30.70,26.57,,,,,Ernests Gulbis,David Marrero-Santana,26.57,34.96,,,,
2015-03-27,18:30,Miami,Doubles,ATP,Main,Nicolas Mahut,Roberto Bautista-Agut,0,RRSSRSS;RRRR;RSSSS;SSSS;RSRRSSR;RSSSS;SRRSRSS;SRRRSSR;RSSSS.SRRSSS,6-3 0-1,0,R32,hard,0:45,RET,33.18,31.33,,,,,Edouard Roger-Vasselin,Viktor Troicki,31.33,29.12,,,,
2015-03-27,20:40,Miami,Doubles,ATP,Main,Eric Butorac,Ryan Harrison,1,SSSS;RRRR;RRRR;RRRR;SRSSRS;RRRR;SSRSS.SRRSSRS;RSRSRR;RRRR;SSSS;SRRSRSS;SRRRR;RRSRR;SSSRRRR;RSRSSRR;RRRR.SRR/RR/RR/SR/RR/RS/R,6-1 4-6 4-10,0,R32,hard,1:02,,33.85,27.44,,,,,Samuel Groth,Rajeev Ram,27.44,31.02,,,,
2015-03-27,21:55,Miami,Doubles,ATP,Main,Robert Lindstedt,Novak Djokovic,0,SSRSS;RRSRSSR;SRRRR;RSRRR;RRRR;RRRR;SSSRS;RSRSSRS;SSSRRRR;RRRSSR.RRSSRSR;SSRRSS;RRRSSR;RRRSR;RSRSSS;SRRRSSS;RRRSR;SRSSRRR;SRRRR.SSR/RS/RR/RR/RS/RR/SS/SR,6-4 3-6 10-7,0,R32,hard,1:20,,38.02,33.85,,,,,Jurgen Melzer,Janko Tipsarevic,33.85,30.76,,,,
2015-03-28,19:40,Miami,Doubles,ATP,Main,Jean-Julien Rojer,Dominic Inglot,0,SRRRSR;RRRR;RSSRSS;RSRSSRS;SSRSS;SRRSRR;RRRSSR;SRRRR;RRRR;SRSRSRR.RSSRRSS;SRSRRR;SRRRSR;RRSRSR;SRSSRRS;RRSRR;RRRR;RRRR,6-4 6-2,0,R32,hard,0:58,,33.59,30.18,,,,,Horia Tecau,Florin Mergea,30.18,30.17,,,,
2015-03-28,21:40,Miami,Doubles,ATP,Main,Juan-Sebastian Cabal,Feliciano Lopez,0,SRRRR;RRSRR;RRRSR;RSRSRR;SSRRRR;RRRSR;RRRSSR;RRRSR;SRSRRR;RRSRR;RRRSSSR;RSRRR;R/RR/SR/RS/SR/RR.RSSRRR;RRRSR;SSRRRR;SSSRS;RRSRR;RRRR;RSRRSR;RRRR;SRRRR,7-6(4) 6-3,0,R32,hard,1:24,,28.92,27.39,,,,,Robert Farah,Max Mirnyi,27.39,37.72,,,,
2015-03-28,23:30,Miami,Doubles,ATP,Main,Nicolas Mahut,Ryan Harrison,1,RRRR;SRSRSRS;RSSSS;RSRRR;RRSRSSR;RRRR;RSSRRR;RRRR;SRSRSRR;RSSRRR;SRRRR;SRSRRSS.RRRSSSR;SSSRRS;RSRSRSS;SRSRSRR;SRRRR;SRSRRR;SRSRRR;RRRR;RSSRRR;RRRR;RRSRR;RRSRR;S/RS/RR/RS/RR/RS,5-7 6(4)-7,0,R16,hard,1:31,,33.18,31.33,,,,,Edouard Roger-Vasselin,Rajeev Ram,31.33,31.03,,,,
2015-03-28,23:55,Miami,Doubles,ATP,Main,Simone Bolelli,Raven Klaasen,0,RRRSR;SSRSRRR;RRSRSSS;SRSRRR;RSRRR;SRSSRRR;RRSRR;RRRSR;RSRRSSR;RRRR.RRRR;RRSRSR;RSSSS;SSRRSS;SSRRSRS;RRRR;SSSRS;RRSRSR,6-4 6-2,0,R32,hard,1:02,,29.47,27.84,,,,,Fabio Fognini,Leander Paes,27.84,41.78,,,,
2015-03-29,01:25,Miami,Doubles,ATP,Main,Bob Bryan,Benjamin Becker,0,RSSRRSS;RRRR;SSRRRR;SRSSRRR;RRSRR;RRRR;SSSS;RRSRR.SRRRR;SRRSRR;SRRRSR;SRSSRRS;RRSSRR;SSRRRR;RRRR;RRRR;SRRSSRS;RRRR;RRSSRSR;RRRR;S/RR/RR/RS/SS/R,6-2 7-6(3),0,R32,hard,1:06,,36.91,36.91,,,,,Mike Bryan,Scott Lipsky,36.91,33.62,,,,
2015-03-29,21:15,Miami,Doubles,ATP,Main,Marcel Granollers-Pujol,Thomaz Bellucci,2,RSSSRRS;RSRSSS;SSRSRRR,1-2,0,R32,hard,0:24,RET,28.96,32.66,,,,,Marc Lopez,Joao-Olavo Souza,32.66,26.84,,,,
2015-03-29,22:50,Miami,Doubles,ATP,Main,Santiago Giraldo,Marcelo Melo,1,RRRSSR;RRSSSS;SSSRRS;RRSRSSR;SRRRR;RRSSRR;RRRR;RSRRSR;RRSRSR;SRSSRRR;RSSRRR;SSSRS.RRRR;SRSRSS;RRRR;SRRRR;RRRSR;RRSRSSR;RRRR;RSRRSSR;RRRR,5-7 3-6,0,R32,hard,1:10,,27.33,25.71,,,,,Martin Klizan,Bruno Soares,25.71,33.08,,,,
2015-03-30,00:20,Miami,Doubles,ATP,Main,Leonardo Mayer,Vasek Pospisil,1,RSRSSS;RSSSRRS;RSSRSRR;SSSRS;SRSRRR;RSSSRS;SRSRRSS;SRSSRS.SSSRS;RSSRSS;RSSSS;SRSRSS;RRSRR;SSRSS;SRSRSRS;SSSRRS;SSRSS;SSSRRRS,2-6 4-6,0,R32,hard,1:10,,27.87,31.89,,,,,Gilles Muller,Jack Sock,31.89,22.51,,,,
2015-03-30,00:45,Miami,Doubles,ATP,Main,Andre Begemann,John Isner,1,SSSS;RSSSS;RRRSR;RSRSSS;SRRSRR;SSSS;SSSRRS;SRSRSS.SRRSRSR;SSSS;SSSS;RRSSRR;SRSSRRS;SSSS;SRSSS;RSRSSS;SSSRS;SRSSS;SSSRS;RSSSS;R/SS/SS/RS/RS/SS,2-6 6(4)-7,0,R16,hard,1:05,,30.71,26.58,,,,,Ernests Gulbis,Sam Querrey,26.58,27.48,,,,
2015-03-30,02:25,Miami,Doubles,ATP,Main,Bob Bryan,Robert Lindstedt,0,SRSSS;RRSSSS;SSRSS;SRRRR;RSRRSSS;RRRSSR;SSSS.RRRR;SSRSS;SSRRSS;SSSS;RRRR;SSSRS;SSSS;SSRSS,6-1 6-2,0,R16,hard,0:45,,36.92,36.92,,,,,Mike Bryan,Jurgen Melzer,36.92,33.85,,,,
2015-03-30,17:20,Miami,Doubles,ATP,Main,Jean-Julien Rojer,Juan-Sebastian Cabal,0,RRRR;RRSRSR;RRRSSR;RSRRSR;RRRR;SRSRRR;RSRRR;RRRR;RRRR;SRRRR;RRRR;RRRR;S/SS/RS/RS/SR/RR/RR/S.RRSRR;RRSRR;SRRSSRR;SSRRSRS;RRRR;SSSRRRR;RRSRR;RRRR;RRSRR.SSR/SS/RR/SS/SR/S,6(6)-7 6-3 10-2,0,R16,hard,1:31,,33.59,30.19,,,,,Horia Tecau,Robert Farah,30.19,27.39,,,,
2015-03-30,22:05,Miami,Doubles,ATP,Main,Simone Bolelli,Vasek Pospisil,1,RSRRR;SRSRRR;RSRSSRR;SSRSRRS;SRRRSSR;RRRSR;RRRR;SSRRSS.RRSSRSR;RRRR;RRRR;RSSRRSR;SSRRSRR;RRRSR;RRRSSR;SRRSSS;RRSSRSR,2-6 3-6,0,R16,hard,1:00,,29.47,27.85,,,,,Fabio Fognini,Jack Sock,27.85,22.51,,,,
2015-03-30,23:30,Miami,Doubles,ATP,Main,Thomaz Bellucci,Marin Draganja,1,RRSRSR;SRRRR;RRRR;RSRRR;SRSRRR;RSRSSS;RSRSRR;SRRRSR;SRRRR.SRRSSS;RRSRR;RRRR;RRRR;RSSSRRR;SSRRRR;RRRR;SRSRRR;RSSSRRS,3-6 3-6,0,R16,hard,0:58,,27.25,26.84,,,,,Joao-Olavo Souza,Henri Kontinen,26.84,24.78,,,,
2015-03-31,00:30,Miami,Doubles,ATP,Main,Nicolas Almagro,Kevin Anderson,1,RSRRR;RRSSSS;RRRR;SSRRRSS;RRRSSR;RSRRSR;RRSSRSR.RRRR;SRRRR;SRRSSS;RSSRRSR;SRRRR;RRRR;SRRSRSS;RRRR,1-6 2-6,0,R16,hard,0:49,,29.61,31.82,,,,,Guillermo Garcia-Lopez,Jeremy Chardy,31.82,28.13,,,,
2015-03-31,00:40,Miami,Doubles,ATP,Main,Jamie Murray,Marcelo Melo,1,RRRSR;RRRR;SSRSS;RRSSRSR;RSRRR;RRRR;SRRRR;RRSSRSS;RRRSR;RRRR;RRRR;RSSRRSS.SRSSRS;RRRR;RRSRSR;RRRR;SRSRRR;RRSSRR;SRRRSR;RRSSSRR;RSRRSR;RSRSSRR.RRS/RS/SR/RR/SR/SR/RR/RR,5-7 6-4 7-10,0,R16,hard,1:25,,29.13,26.68,,,,,John Peers,Bruno Soares,26.68,33.09,,,,
2015-03-31,23:00,Miami,Doubles,ATP,Main,Marin Draganja,Vasek Pospisil,1,SSSS;RSRSRSS;SRSSS;SRRSSRS;RRSRR;SRRRSSS;RSSSS;SSSS;SSSS;SSSS.RSRSRSS;SSSS;RSSSS;SSSS;RSSSS;SRSSS;SRSRSRS;SSRSS;SRSRSS;SRSSS;SRSRSS;SSSS;S/SS/SS/SS/SS/RR.S/RS/SR/RS/SR/SR/SS/RR,4-6 7-6(4) 5-10,0,QF,hard,1:33,,23.88,24.78,,,,,Henri Kontinen,Jack Sock,24.78,22.51,,,,
2015-04-01,00:45,Miami,Doubles,ATP,Main,Ryan Harrison,Marcelo Melo,1,RRSRSSS;SSSRS;SSRRSRR;SSRSRS;RSSSS;RSSRSRS;SRRSRSS;RSSRSS;RSSSRS;RSSSS.SSSS;SRSSRS;RRSSSS;SRSSS;RSSRRSS;SSSS;RRSSSS;SRSSS;SSSRRRS;SRSRSS;SSSS;RRSSRSR.SSS/SS/SS/RR/SS/SS/RS/SS/S,4-6 7-5 8-10,0,QF,hard,1:36,,22.90,31.04,,,,,Rajeev Ram,Bruno Soares,31.04,33.09,,,,
2015-04-01,22:30,Miami,Doubles,ATP,Main,Jean-Julien Rojer,John Isner,1,RSRRR;SRSSRRR;RRRR;RSRRSR;RRRR;RRRSSSS;SRRSRR;RRRSR;RSSRRR.RRSRR;RRSRSR;RRRR;RSRRR;RSSRRSR;SRRSRSR;RRRR;RRRSR;RSSRRSS;SRRRR,3-6 4-6,0,QF,hard,0:58,,33.60,30.20,,,,,Horia Tecau,Sam Querrey,30.20,27.48,,,,
2015-04-01,23:55,Miami,Doubles,ATP,Main,Bob Bryan,Kevin Anderson,0,RRRR;SRSRSS;SRRSRSS;SRRSRSR;RSSRSS;SRSSRS;SRSSS;SSSS;RSSSS;RRRSSR.SSSS;SSSRS;SRSSRRS;SSRSS;RSSRRR;SRRSSS;RSSRRSS;SSSRS;SSSRS;SSSS.SSS/RS/SS/SS/SR/SS/RR/S,6-4 4-6 10-6,0,QF,hard,1:20,,36.92,36.92,,,,,Mike Bryan,Jeremy Chardy,36.92,28.13,,,,
2015-04-02,22:50,Miami,Doubles,ATP,Main,Marcelo Melo,Vasek Pospisil,1,SSSRRS;SRSSS;SSSS;SRRRSSS;RSRRR;RRSSSS;SSSS;SSSRRRS;SSSS;SRSRSS.RSRSRR;SRRRSSR;RSSSRRS;SRRSRSS;RSSSRS;RRSSSS;RRSSRSS;SRSRSRR;RSSSS.SSS/SS/SR/SS/RR/SR/SS/RS,4-6 6-3 7-10,0,SF,hard,1:28,,31.52,33.09,,,,,Bruno Soares,Jack Sock,33.09,22.52,,,,
2015-04-03,00:15,Miami,Doubles,ATP,Main,Bob Bryan,John Isner,0,SSRSS;RSSSS;RSSSRS;SRRSRSS;RSRRSSS;SSRRRSS;SSSS;SSSS;SSSRS;RSSRSS;SSSRS;SRSRRSS;R/SS/SR/RR/SS/SR/S.RSSSRS;SSSRRS;SSRSS;SSSS;RSSSS;SSSS;RRSSRR;RSSRRR;RSRRSSS;SSSS;RRSRSSR;SSSRS,7-6(5) 7-5,0,SF,hard,1:20,,36.93,36.93,,,,,Mike Bryan,Sam Querrey,36.93,27.49,,,,
2015-04-04,21:10,Miami,Doubles,ATP,Main,Bob Bryan,Vasek Pospisil,0,SSSS;SRRSSRS;SSSS;RSRRSSR;RSSSS;RRSRSSS;SSSS;SSSS;SSSS.SSRRSS;SSSS;RSSSS;RSRSRSR;RRSSSS;RSRSRR;SSSRS.SRR/SS/SR/RS/SS/SR/SS/RS/R,6-3 1-6 10-8,0,F,hard,1:10,,36.93,36.93,,,,,Mike Bryan,Jack Sock,36.93,22.52,,,,
2014-03-20,21:15,Miami,Doubles,ATP,Main,Andre Begemann,David Marrero-Santana,1,RRRR;RRSSRSR;RSRRSR;RRRSSSR;SRRRR;SRRRSSR;SRSRSRR;RSRSRR;RRRSR;SRRRR;SRRRR;RRRR;S/SR/RR/SR/RR/RS.SRRRR;RRRR;RRSRSSS;RRRSSR;RRRSSR;RRRR;RRRSSSR;RRSRR;RSRRSR;SRRSRR,6(4)-7 4-6,0,R32,hard,1:21,,29.69,30.46,,,,,Florian Mayer,Fernando Verdasco,30.46,30.34,,,,
2014-03-20,23:00,Miami,Doubles,ATP,Main,Eric Butorac,Leander Paes,0,SSSRS;SSRRSS;SSRRSS;SSSRS;SSRSRS;SSRRRSR;RRSSSRS;SSRSRS;SSSRS.SSSS;RSRSRR;SSRSRRR;SSSS;SRSSS;SSSS;RRRSR;SSSS;SSSS;SSRRRSR;RSSSRS;SSSS;S/SR/SS/SS/RS/SS/SS/SS/R,6-3 7-6(7),0,R32,hard,1:24,,32.83,31.43,,,,,Raven Klaasen,Radek Stepanek,31.43,35.31,,,,
2014-03-21,16:15,Miami,Doubles,ATP,Main,Rohan Bopanna,Simone Bolelli,0,RRRSSSS;SSSRS;SSSRS;SRRRSSS;SSSS;RRSSSS;SSSRS;RSSRRSR;RSSSS.SRSSRS;RSSSRS;SRRRR;SSSS;RSRSRR;SRRSRR;RSRRR;SSSS,6-3 6-2,0,R32,hard,0:57,,34.05,34.01,,,,,Aisam Ul Haq Qureshi,Fabio Fognini,34.01,26.83,,,,
2014-03-21,17:40,Miami,Doubles,ATP,Main,Robin Haase,Marin Cilic,0,RSRRR;SRRSRR;SRRSRSR;RSSRRSR;RRRR;SSRRRR;SRRRR;RRRR;SSSS;SRRSRSR.RRSSRR;SRRSRR;RSRSSRR;SSRRRR;SRSRRR;SRRRSR;RSRRR;RSRRR;SSSRRRR;SSRRRR;RRRR;RRRSR;S/RR/RR/RR/RS/SR,6-4 7-6(4),0,R32,hard,1:17,,26.96,33.03,,,,,Jonathan Marray,Lukas Dlouhy,33.03,30.95,,,,
2014-03-21,21:10,Miami,Doubles,ATP,Main,Lukas Rosol,Nicolas Almagro,0,RSSRSRS;SSRSS;SSSRRS;SSSRS;SSSS;SSSS;SSSS;RRSRSSR;RSSSS.RSRSSRS;SSSRS;RSSSS;SSRRSS;SSSRS;SSSS;SSSRS;SSSS;RSSSS;RRSSRSS;SRRSSRS;SSRSRRS;S/SR/SS/SR/RS/SS/S.SRR/SS/SS/SS/SS/SS/SS/S,6-3 6(5)-7 10-6,0,R32,hard,1:21,,28.66,28.90,,,,,Horacio Zeballos,Guillermo Garcia-Lopez,28.90,30.80,,,,
2014-03-21,21:55,Miami,Doubles,ATP,Main,Ryan Harrison,Deiton Baughman,0,RRRSR;RRRR;SRRRR;RSSSS;SRRRR;RRRR;RRRR;RRRR;SSSRS;RRRR;SSRRSS;SRRRR.SRRSRR;SSRRRR;RRRR;RRRR;SRRRR;RSRRR;SSSRS;RRRR;RSRRR;RRRSR,7-5 6-4,0,R32,hard,0:57,,21.87,21.49,,,,,Jack Sock,Martin Redlicki,21.49,18.57,,,,
2014-03-21,22:20,Miami,Doubles,ATP,Main,Marcel Granollers-Pujol,Juan-Sebastian Cabal,1,SSSS;RRSSRR;SSSRS;RSSSS;RSSSRS;SRRSRR;RSSRSS.SSSS;SSSS;RSRSSS;SRSSRS;SSRRSS;SSRRRR;SSSRRRR;SRSSRS;SRRSRSS;SRSRRR.SRS/SS/SS/SS/SS/SS/SS/RR/RS/SS/R,6-1 4-6 10-12,0,R32,hard,1:18,,27.94,31.64,,,,,Marc Lopez,Robert Farah,31.64,26.37,,,,
2014-03-21,22:45,Miami,Doubles,ATP,Main,Santiago Gonzalez,Oliver Marach,1,SRRRR;RSRSSRR;RRRSR;RRRSSR;SSRRSRR;RRSSSS;RRRR;RRSRR;SRSRRSS;RRRSR;RRRSSR;RSSRRSR;R/RR/RR/RS/RR/RR/R.SRRRR;RRSSSS;SRRRR;RRSRSR;RSSRRR;RRSRR;SSRSS;RRSSSRS;RRSRR.RRS/SS/RS/SS/RR/SR/SS/RR/SS/R,6(5)-7 6-3 9-11,0,R32,hard,1:34,,31.07,32.60,,,,,Scott Lipsky,Dmitry Tursunov,32.60,31.27,,,,
2014-03-21,23:15,Miami,Doubles,ATP,Main,Ivan Dodig,Julian Knowle,0,RRRR;SRSRSS;RSRSRR;SRSRSS;RSRRR;RSSRSRR;SRSRRSR.RRRR;RSSRRR;SRRRSR;SSRSS;RSRRR;RSSRRSS;SRRRR.SRR/SS/RR/RR/SR/RR/RR,1-6 6-1 10-5,0,R32,hard,0:56,,29.21,30.49,,,,,Marcelo Melo,Vasek Pospisil,30.49,23.74,,,,
2014-03-22,16:45,Miami,Doubles,ATP,Main,Lukasz Kubot,Federico Delbonis,0,RSRSRSR;RRRSR;SSRSS;RRSRR;SRSSS;SRSSS;SSRRSS;RSRSSRR.SRSRSS;SSSRS;RSSSS;SRRRSSR;SSSS;RSSRRR;RSSSRS,6-2 6-1,0,R32,hard,0:52,,31.85,37.01,,,,,Robert Lindstedt,Juan Monaco,37.01,29.98,,,,
2014-03-22,16:45,Miami,Doubles,ATP,Main,Mariusz Fyrstenberg,Michael Llodra,1,RSRRR;RRRR;RRRR;RRRR;RSRSRR;RRRR;SRRRR;SRRRR;RRRR;RRRSR;RRSRR;RSSSS.SSRSS;RRSRR;SRSRRSS;SRRSRR;RRRR;SRSRSRS;SRSRRSR;RSRRR;RRRR;RSRRSR.RSR/SR/RR/RS/RS/RS/RS/RR/S,5-7 6-4 8-10,0,R32,hard,1:23,,33.70,33.18,,,,,Marcin Matkowski,Nicolas Mahut,33.18,32.16,,,,
2014-03-22,19:30,Miami,Doubles,ATP,Main,Feliciano Lopez,Treat Huey,0,SRSRRR;RSRRR;RRRR;RRRR;RRRR;SSRSS;SRSSRRS;RRRSR;SRRRR;RSRSRR;SSSRRRS;RRRSSR.RSRRR;RRSRR;SRRRR;RRRSR;RRSRSR;RSRRR;SRRRSR;SRRRR;SRRRR;RSRRR;SRRRR;RSRRSR;R/RR/RS/RR/SS,7-5 7-6(2),0,R32,hard,1:20,,32.50,36.71,,,,,Max Mirnyi,Dominic Inglot,36.71,28.04,,,,
2014-03-22,19:35,Miami,Doubles,ATP,Main,Kevin Anderson,Alexander Peya,1,RRSSSRR;SSRRSS;SRSRSRS;RSRRR;SSSRS;RSSSS;SSRSS;RSRSSS;SRRSRSR;RSRSSS.SSSRS;SRSSRS;SRSSS;SRSRSS;SSSRS;SSSRRS;SSSS;RSRSRSS;SSSS;RRRR.SSS/SS/SR/SS/SS/RR/SS/R,4-6 6-4 6-10,0,R32,hard,1:36,,27.84,39.79,,,,,Mahesh Bhupathi,Bruno Soares,39.79,32.06,,,,
2014-03-22,22:15,Miami,Doubles,ATP,Main,Jean-Julien Rojer,Julien Benneteau,1,RSSSS;RSRSRSS;SRSRSRS;RSSSRRS;RRSSSS;SRRSSRR;SSSS;SSRRSRS;SSSS.SSSS;RRRSSSR;SSSS;SRSRSS;RRSSSRS;SSSRS;RRRSR;SSRRSRR;RSSSRS.RRS/SS/SS/RS/SR/SS/SR/RS/SS/SR/RS/R,6-3 3-6 11-13,0,R32,hard,1:26,,32.57,29.17,,,,,Horia Tecau,Edouard Roger-Vasselin,29.17,30.31,,,,
2014-03-22,23:05,Miami,Doubles,ATP,Main,Daniel Nestor,Jamie Murray,0,SRSRRSS;SRSRRSR;SRRRR;SRSSRRR;RRRR;RRRR;SRRRR;SSRRSRR;RSRRR;RRRR.RRRR;RRSRR;RRRR;SRRSSRS;RSRRSR;RRRR;SRRSRSR;RSRRSR;RSSSRS;RSRRR;RSSSRS;SSSRRRR,6-4 7-5,0,R32,hard,1:12,,41.54,37.80,,,,,Nenad Zimonjic,John Peers,37.80,25.66,,,,
2014-03-23,00:45,Miami,Doubles,ATP,Main,Bob Bryan,Colin Fleming,0,SRSRSRR;SSRSS;RRRR;RRRR;SRRRSR;RSSRRR;SRRSSS;RRSRSSR;RRSSSRS;RSRRR.SSSS;RRRR;SRSSRRR;RSRSRSR;RRRR;RRSRR;RRRR;SSRSRRR;SSRRRR;SRRRR,6-4 6-4,0,R32,hard,1:07,,35.90,35.90,,,,,Mike Bryan,Ross Hutchins,35.90,29.08,,,,
2014-03-23,16:10,Miami,Doubles,ATP,Main,Rohan Bopanna,Juan-Sebastian Cabal,1,SSSS;SSSS;RRRSR;SSSS;SSRRRR;SSSS;SSSRS;SSSS.SRRSSRS;RSSSS;SSRRSS;SSSS;SSSRRS;SSSRRS;RSRSSRR;SSRRSS;SSSS;RSRSSS,2-6 4-6,0,R16,hard,1:00,,34.05,34.02,,,,,Aisam Ul Haq Qureshi,Robert Farah,34.02,26.38,,,,
2014-03-23,20:10,Miami,Doubles,ATP,Main,Lukas Rosol,Michael Llodra,1,RSRRR;RRSSSRR;RRRR;SRRRSSR;RSSRSS;SSSS;RRRR;SRRSRSS;SRRRR.RSSRRSS;RRSSRR;RSSSS;SRRRSR;SRRSRSS;RRRSR,3-6 0-6,0,R16,hard,0:51,,28.66,28.90,,,,,Horacio Zeballos,Nicolas Mahut,28.90,32.17,,,,
2014-03-24,00:30,Miami,Doubles,ATP,Main,Lukasz Kubot,David Marrero-Santana,1,SRSRSRR;RRRR;RSRSRR;RSRSRR;RRSRR;SRRSSRR;SRSRRR;RSRRSR;SRRRSR;SSSRRRR;SSRSRRR;RSRRR;R/SR/SR/SS/RR.RSRRSR;SRSRSRR;RRRSSR;RRRSR;SRRRR;RRRSR;RRRSR;RSRSSRR;SSRSRRR;RRRR;RRSRR;SRRRR;R/RS/RS/RR/RR/RR/RR/RR/RS/R,6(2)-7 6(8)-7,0,R16,hard,1:48,,31.85,37.01,,,,,Robert Lindstedt,Fernando Verdasco,37.01,30.35,,,,
2014-03-24,01:45,Miami,Doubles,ATP,Main,Ryan Harrison,Eric Butorac,0,RSRSSRR;RRSRSR;RRRR;SRSSRRR;RSRSRR;RSRRR;SRSRRR;SRSSRRR;SRSRSRR;RSRSSRS.SRRSRR;RRRR;RRRR;SSRRSRR;SRRSRSR;SSRSRRR;RSRSRSR;RRSSSRR;RRRR;RRRR;RRSRSSR;RRRR;R/RS/SS/RR/SR/SR.R/SR/RS/SR/RR/RR/RR/RS/R,4-6 7-6(4) 10-6,0,R16,hard,1:42,,21.88,21.49,,,,,Jack Sock,Raven Klaasen,21.49,31.44,,,,
2014-03-24,18:00,Miami,Doubles,ATP,Main,Ivan Dodig,Feliciano Lopez,1,SRSSS;SSSS;RRSSRSS;SSSRRRS;SRRSSS;SSSS;SSRSS;SSSS;SSSS;RSRSRSS;RRRSSR;SSSS.SSSRS;SRRRSSS;SSRSS;SSSRRRS;SSRRSRS;SSRSS;RSSRSS;RSSRSS;SRSSS;RSSRSS;RRRR;SSSS,5-7 5-7,0,R16,hard,1:16,,29.22,30.50,,,,,Marcelo Melo,Max Mirnyi,30.50,36.71,,,,
2014-03-24,20:20,Miami,Doubles,ATP,Main,Daniel Nestor,Robin Haase,0,RRSRR;RRRR;SSSS;RRRR;RSRSRSS;RRRR;RRRR;RRRSR.SRRSRR;RRSRR;RSSRRSR;RRRR;RRRR;SRRRR;SRRSRSS;RSRRSSR;RRSRR;RRRR,6-2 6-4,0,R16,hard,0:53,,41.55,37.80,,,,,Nenad Zimonjic,Jonathan Marray,37.80,33.04,,,,
2014-03-24,22:15,Miami,Doubles,ATP,Main,Bob Bryan,Oliver Marach,0,RRSSSRR;RRRR;RRSRR;RRRSR;SRSRSS;RRSRR;SSSRS;RRRSSR.SSSRRS;RRRR;RRRR;RRSRR;RRSSRSR;RRSRR;SRSSS;RRRR,6-2 6-2,0,R16,hard,0:46,,35.90,35.90,,,,,Mike Bryan,Dmitry Tursunov,35.90,31.28,,,,
2014-03-25,00:45,Miami,Doubles,ATP,Main,Julien Benneteau,Alexander Peya,1,RSRSRSS;SRRSSS;SSRSS;SSSS;RSRRSSS;SSSS;SSRRSS;RSSSRRS;RRSSRSS;RRSRSSS;SSRRRSS;SSSRS;R/RS/SR/SS/RS/S.SSRRRSR;RSSRRR;SSSRRRS;SSSRRS;RRRR;RSSRSS;RSRRSSS;RSRSSS;RRSSSS;RRSRR;RSRSRSS;RSRSSS;R/SS/SS/SR/SS/SS/SR/RS/SR/S.S/SS/RR/SR/SS/SS/SR/SS,6(3)-7 7-6(8) 5-10,0,R16,hard,2:15,,32.26,30.32,,,,,Edouard Roger-Vasselin,Bruno Soares,30.32,32.07,,,,
2014-03-25,18:30,Miami,Doubles,ATP,Main,Feliciano Lopez,Michael Llodra,1,RRRSSSR;RRSRR;SRRRR;SRRRR;RRRSR;SSRRRR;SSRRRR;RRRR;RRRSR;RRRSR;RSSRRR;RRRR;R/RR/RR/RR/RR/RR/RR/S.SSSRS;RRSRR;RRSSSS;RRRR;SSRSRS;RRSRR,6(6)-7 0-6,0,QF,hard,1:15,,32.51,36.72,,,,,Max Mirnyi,Nicolas Mahut,36.72,32.17,,,,
2014-03-26,00:50,Miami,Doubles,ATP,Main,Bob Bryan,David Marrero-Santana,0,SSSS;SSRRSS;SSSS;RRRR;SSSS;SRSSRS;SSSS;SSSS;SRSSS.SSSRS;SSSS;SSRRSS;SSRSRS;SRSSS;SSRSS;SRRRSR;SSSS;RRSSSRS;RRSRSSR;RSSSS;SRSSRS;S/SS/RR/RS/SS/SR/R,6-3 7-6(5),0,QF,hard,1:10,,35.91,35.91,,,,,Mike Bryan,Fernando Verdasco,35.91,30.36,,,,
2014-03-26,18:15,Miami,Doubles,ATP,Main,Juan-Sebastian Cabal,Alexander Peya,0,RRRR;RRSSRSR;SSSRS;RRRR;SSRRRR;RSSSRRR;RSSRSS;RRRR.SRRRR;SRRRR;RRRR;RRSSSS;RSRSRSS;RRRR;RRRSSR;RSRRR;RRSRR;RRRR;RRRR;RRRSR;R/SR/SR/SR/SS/RR,6-2 7-6(4),0,QF,hard,1:15,,27.92,26.38,,,,,Robert Farah,Bruno Soares,26.38,32.07,,,,
2014-03-27,19:15,Miami,Doubles,ATP,Main,Ryan Harrison,Juan-Sebastian Cabal,1,RRRR;RSRSRR;RRRR;RRRR;SRRRSSS;RSRSSRR;SRRSSS;RSRRR.RRRSR;RSSRSRR;SSRRSRS;RRSSSS;SRRSRR;RRSRR;RSSSRRR;RRRR;RRRR;SRSRRSS.RRS/RR/RR/RR/RS/RS/RR/SR/RS/R,6-2 4-6 9-11,0,SF,hard,1:18,,21.89,21.50,,,,,Jack Sock,Robert Farah,21.50,26.39,,,,
